id,name,country,currency,sector,employees,price,inventory,monthly_revenue,monthly_cost,cumulative_profit,fiat_debt,productivity,product_quality,reputation,risk,fraud_tendency,truth_score,truth_positive,truth_debt,top_truth_layers
agent_993b300463,Sol Fields 187,Ulmarreich,ULM,agriculture,9.57,301886621.1183,174084.7885,0.0,1573.8898,-546295.1525,55942.5284,1.495629,0.536182,0.18396,1.0,0.019567,-15800.7359,109.2044,15909.9403,"{temporal=-10222.71, liquidity=-3541.93, legal=-3065.59, causal=+64.56, existence=+17.55, social=+3.49, attention=+0.59, potential=+0.05}"
agent_00009a8236,Vertex Residences 188,Valenesia,VAL,housing,8.08,772348160.9841,9866.9641,0.0,75.4973,1013221.7123,1580.7285,1.518648,0.405881,0.555991,1.0,0.02092,-455.4974,50.4748,505.9721,"{liquidity=-505.97, causal=+17.46, existence=+12.53, legal=+7.87, social=+2.98, temporal=+1.22, attention=+0.50, infrastructure=+0.13, ...}"
agent_8effad9ddb,Astra Ledger 189,Galenheim,GAL,finance,16.56,64827937.9876,19509.1139,0.0,1242.5619,-282502.7738,41124.2449,1.221063,0.707567,0.457067,1.0,0.042953,-40980.0702,64.9854,41045.0556,"{temporal=-37290.88, legal=-4994.84, liquidity=-2841.77, social=-569.14, causal=+36.52, existence=+14.17, attention=+1.02, potential=+0.07, ...}"
agent_4989f82346,Terra Grid 190,Eldorland,ELD,energy,15.72,6196121.7731,10768.5366,0.0,20.6698,196547.2488,229.9823,0.995679,0.462748,0.746045,0.891663,0.022826,33.0672,69.6836,36.6164,"{liquidity=-32.78, causal=+21.54, legal=+15.31, existence=+14.49, social=+4.04, ecological=-3.65, temporal=+2.22, attention=+0.96, ...}"
agent_569d7ded91,Meridian Build 191,Galenheim,GAL,construction,51.61,318110230.47,81097.2141,0.0,281.9109,179553.7558,6748.7595,0.977582,0.731764,0.801898,1.0,0.017328,-992.6177,302.0416,1294.6593,"{liquidity=-1294.66, causal=+116.50, legal=+79.41, social=+20.21, existence=+19.18, temporal=+7.91, attention=+3.18, infrastructure=+1.63, ...}"
agent_9ef65e0ada,Meridian Guard 192,Dravesia,DRA,security,21.52,64238877.2844,123344.871,0.0,4012.0787,-1617623.0711,140024.7537,0.935338,0.40454,0.111627,1.0,0.013062,-133479.9261,144.6009,133624.5271,"{temporal=-116579.33, legal=-16320.90, liquidity=-13393.30, social=-1726.34, causal=+93.18, existence=+16.84, attention=+1.33, risk_reduction=+0.08, ...}"
agent_666aaf5cdc,Civitas Seed 193,Zerinreich,ZER,agriculture,3.0,2521074.9086,9579.3628,0.0,4230.3023,-830097.3725,151014.7437,1.31613,0.660626,0.01,1.0,0.015482,-139774.6048,28.8936,139803.4984,"{temporal=-134742.59, legal=-12620.40, liquidity=-8345.77, social=-1980.05, existence=+14.73, causal=+9.81, attention=+0.14, potential=+0.06}"
agent_f8c8305a48,Sol Residences 194,Borealgrad,BOR,housing,14.79,181476898.7024,9311.1149,0.0,49.4791,1545025.9627,0.0,0.791807,0.405747,0.906424,0.955959,0.060387,96.3194,96.3194,0.0,"{legal=+27.13, causal=+26.42, existence=+17.52, social=+5.69, temporal=+2.20, infrastructure=+1.46, attention=+0.91, security=+0.09, ...}"
agent_8d68867b50,Prism Nutrition 195,Westrmark,WES,food,6.01,39342623.7442,6482.3217,0.0,337.456,139993.3498,10920.2027,0.834698,0.388287,0.054453,1.0,0.015291,-45533.4077,46.3599,45579.7676,"{temporal=-41909.43, legal=-4722.92, liquidity=-3900.59, social=-431.84, causal=+18.02, existence=+16.97, health=+2.72, attention=+0.37, ...}"
agent_b836531838,Quantum Guard 196,Novaresia,NOV,security,10.35,190617041.0037,4647.6881,0.0,32.8177,206319.1584,388.8111,0.491402,0.83133,0.875769,0.881699,0.040278,63.2211,76.9926,13.7715,"{causal=+23.66, legal=+20.20, existence=+14.02, liquidity=-13.77, social=+4.47, temporal=+1.58, attention=+0.63, risk_reduction=+0.11, ...}"
agent_c6306d6a52,Vertex Homes 197,Praxmark,PRA,housing,8.32,459739.3953,13586.1213,0.0,766.785,69408.4897,25014.3093,0.737529,0.87328,0.958,0.81445,0.035525,0.6392,92.4561,91.8169,"{liquidity=-91.82, legal=+28.06, causal=+22.27, existence=+18.87, social=+4.88, infrastructure=+2.22, temporal=+1.19, attention=+0.51, ...}"
agent_69551408ba,Omni Softworks 198,Galenheim,GAL,software,9.63,207584446.043,32796.3504,0.0,923.5527,-136172.1776,31460.5768,2.466159,0.60053,0.323092,1.0,0.013914,-9636.4777,52.8062,9689.2839,"{temporal=-5903.41, legal=-2142.14, liquidity=-1989.37, social=-123.83, causal=+27.25, existence=+14.51, attention=+0.59, epistemic=+0.20, ...}"
agent_5b192d2e5d,Nova Biomed 199,Ulmarreich,ULM,health,16.29,298718300.912,18554.3051,0.0,46.7414,1180919.394,406.5089,1.217174,0.821031,0.99,0.851623,0.011517,92.1296,93.8851,1.7555,"{causal=+26.31, legal=+20.32, existence=+14.27, health=+6.26, social=+5.10, temporal=+2.43, epistemic=+1.79, liquidity=-1.76, ...}"
agent_e86a115e07,Blue Softworks 200,Selenreich,SEL,software,10.87,70266900.0108,1924.2077,0.0,86.9592,463096.9438,89.1041,0.814186,0.352316,0.974822,0.962933,0.039636,52.0172,53.2957,1.2785,"{causal=+15.68, legal=+12.37, existence=+11.64, social=+3.03, temporal=+1.57, liquidity=-1.28, attention=+0.67, epistemic=+0.34, ...}"
agent_ac1b0424cb,Green Habitat 201,Ulmarreich,ULM,housing,11.91,1114162624.3425,18962.5446,0.0,53.2916,841381.8987,0.0,0.776263,0.729967,0.902576,0.99692,0.024873,93.0521,93.0521,0.0,"{causal=+27.22, legal=+26.24, existence=+16.38, social=+5.24, temporal=+1.81, attention=+0.73, infrastructure=+0.56, potential=+0.07, ...}"
agent_aeb4b63010,Vector Softworks 202,Ulmarreich,ULM,software,3.95,521384585.9486,6245.7526,0.0,13.8235,423973.2369,338.0437,1.613059,0.920589,0.856482,1.0,0.03712,-39.8453,36.2315,76.0767,"{liquidity=-75.78, existence=+11.90, causal=+10.29, legal=+6.55, social=+1.28, temporal=+0.58, attention=+0.24, epistemic=-0.23, ...}"
agent_7635fb9138,Astra Defense 203,Borealgrad,BOR,defense,57.43,405743690.0589,41866.7363,0.0,145.1813,511655.8641,1226.8711,0.800416,0.86928,0.99,0.861837,0.049322,147.4485,211.4002,63.9517,"{causal=+78.24, liquidity=-56.06, legal=+54.38, existence=+15.81, social=+15.30, temporal=+8.59, ecological=-7.51, attention=+3.54, ...}"
agent_471c0754e4,Helix AI 204,Borealgrad,BOR,software,20.02,161075113.8532,46216.6496,0.0,4924.7268,-651806.7762,174283.8047,1.068562,0.385961,0.575927,1.0,0.024035,-459.8898,114.2013,574.0911,"{liquidity=-574.09, causal=+55.50, existence=+13.83, legal=+12.19, social=+6.99, temporal=+3.06, attention=+1.24, epistemic=+0.21, ...}"
agent_4feaa4539d,Iron Ledger 205,Ymirterra,YMI,finance,6.38,145536049.3465,18399.0902,0.0,13508.3717,-3251104.7806,483144.3002,1.019539,0.661369,0.113015,1.0,0.047073,-461879.0181,54.7817,461933.7998,"{temporal=-445653.15, legal=-41759.66, liquidity=-26830.67, social=-6873.73, causal=+28.82, existence=+14.78, attention=+0.39, potential=+0.06}"
agent_c720ce20d1,Vertex AI 206,Novaresia,NOV,software,5.61,108665087.1615,20991.715,0.0,9949.8449,-2969435.2371,355195.1654,1.061458,0.823875,0.107114,1.0,0.019976,-352189.062,57.8263,352246.8883,"{temporal=-333889.62, legal=-34329.11, liquidity=-22214.88, social=-5589.89, causal=+31.05, existence=+14.42, attention=+0.35, epistemic=+0.30, ...}"
agent_0cfaf12512,Saffron Minerals 207,Dravesia,DRA,mining,7.93,54963311.7717,76159.2669,0.0,2691.3497,-847199.9371,95941.4213,0.819139,0.468074,0.161514,1.0,0.022198,-45086.9365,90.5296,45177.4662,"{temporal=-33774.95, legal=-7823.67, liquidity=-6421.26, social=-732.33, causal=+52.94, existence=+17.77, attention=+0.49, potential=+0.04}"
agent_9d4534de9b,Nova Security 208,Westrmark,WES,security,15.23,227686542.1287,7005.3026,0.0,25.9773,186817.1019,235.8405,0.642583,0.646181,0.941716,0.953467,0.072529,50.2404,78.6673,28.4269,"{liquidity=-28.43, causal=+25.24, legal=+19.32, existence=+13.53, social=+4.95, temporal=+2.28, attention=+0.93, potential=+0.06, ...}"
agent_f697ee45fd,Cobalt Culture 209,Ulmarreich,ULM,entertainment,12.15,223590864.9045,2738.3311,0.0,87.6086,573751.3246,1277.6242,0.895379,0.461845,0.982902,0.693336,0.032655,48.9312,49.1762,0.245,"{causal=+14.75, legal=+10.81, existence=+10.71, social=+3.14, temporal=+1.79, attention=+0.75, liquidity=-0.24, memory=+0.19, ...}"
agent_7b71d81421,Iron Learning 210,Borealgrad,BOR,education,50.17,102313107.7366,35686.5405,0.0,379.2822,762509.7766,741.7842,1.11686,0.933167,0.99,0.847981,0.015105,178.1137,187.4694,9.3557,"{causal=+64.79, legal=+43.70, existence=+14.55, social=+13.04, liquidity=-9.36, epistemic=+8.62, temporal=+7.36, attention=+3.09, ...}"
agent_384378b220,Blue Academy 211,Borealgrad,BOR,education,25.72,95731229.388,9633.3548,0.0,229.8296,652533.4288,2341.1324,0.66878,0.800853,0.99,0.659023,0.011012,51.2644,115.4598,64.1954,"{liquidity=-64.20, causal=+36.96, legal=+25.25, existence=+14.17, social=+7.48, epistemic=+6.64, temporal=+3.77, attention=+1.59, ...}"
agent_86e1e926d4,Cobalt Assure 212,Ulmarreich,ULM,insurance,25.18,252961873.4381,35162.7097,0.0,483.3483,226533.8662,12537.2241,1.074551,0.867022,0.346926,1.0,0.046687,-51876.4638,81.3708,51957.8346,"{temporal=-46801.29, legal=-5841.61, liquidity=-4696.45, social=-522.61, causal=+47.61, existence=+13.91, attention=+1.55, risk_reduction=+1.18, ...}"
agent_ed4ffe05f2,Astra Mobility 213,Ulmarreich,ULM,mobility,24.98,791251191.4174,51630.6762,0.0,111.9386,432641.0091,316.0985,1.515888,0.627061,0.99,0.925318,0.014505,127.4417,128.3132,0.8715,"{causal=+43.87, legal=+33.49, existence=+15.97, social=+8.16, temporal=+3.79, attention=+1.54, liquidity=-0.87, infrastructure=+0.28, ...}"
agent_202a317881,Meridian Guard 214,Ulmarreich,ULM,security,14.12,533635725.7523,21688.2722,0.0,50.1948,286218.9475,657.98,0.903112,0.860063,0.99,0.798464,0.028722,47.926,93.3477,45.4217,"{liquidity=-45.42, causal=+30.44, legal=+24.14, existence=+14.66, social=+5.70, temporal=+2.16, attention=+0.87, risk_reduction=+0.13, ...}"
agent_1f136e180a,Terra Mining 215,Ulmarreich,ULM,mining,3.0,275227416.1931,7961.9859,0.0,496.3966,-165054.7964,17464.3138,0.926592,0.669726,0.478466,1.0,0.012344,-476.0859,39.9667,516.0526,"{temporal=-451.79, liquidity=-122.13, existence=+14.79, causal=+12.22, legal=-8.25, epistemic=+4.01, potential=+1.47, social=+0.80, ...}"
agent_a766ea9f7c,Signal Residences 216,Ulmarreich,ULM,housing,17.38,1058434700.8136,28138.1051,0.0,60.779,1085478.3564,1363.8267,0.745701,1.013814,0.952,0.793789,0.032954,-5.7026,121.2386,126.9412,"{liquidity=-126.94, causal=+38.96, legal=+33.50, existence=+17.00, social=+7.39, temporal=+2.66, attention=+1.07, infrastructure=+0.58, ...}"
agent_1f3820bd7e,Vertex Health 217,Ephyterra,EPH,health,21.67,3700513.4387,28591.8487,0.0,88.6163,217675.2596,200.9988,0.980416,0.855389,0.99,1.0,0.005414,109.3273,128.0102,18.6829,"{causal=+39.49, legal=+32.46, liquidity=-18.68, existence=+15.65, social=+7.27, health=+4.97, temporal=+3.09, epistemic=+1.42, ...}"
agent_95ec7000d3,Cobalt Build 218,Rhengrad,RHE,construction,9.14,6222174.0213,16395.7348,0.0,2382.1507,-240299.7047,84759.6281,0.726759,0.725167,0.38561,1.0,0.037891,-16284.4029,64.453,16348.8559,"{temporal=-9570.77, legal=-3854.49, liquidity=-3342.65, social=-272.96, causal=+34.12, existence=+16.37, attention=+0.56, infrastructure=+0.56, ...}"
agent_97ce68b63a,Vector Routes 219,Ulmarreich,ULM,logistics,3.0,493896629.5003,21798.2647,0.0,126.1632,-67885.8258,4430.5265,1.253833,0.888075,0.349645,1.0,0.032197,-4140.6267,39.0176,4179.6443,"{temporal=-1731.89, liquidity=-1400.92, legal=-1088.85, causal=+16.91, existence=+13.88, social=+1.56, attention=+0.16, potential=+0.08}"
agent_c6711f90ec,Pioneer Ore 220,Galenheim,GAL,mining,3.0,139464547.6598,768.5415,0.0,35.4978,-20777.3389,968.9454,0.634343,0.446729,0.51578,1.0,0.010877,-78.4124,20.5499,98.9623,"{liquidity=-98.96, existence=+12.67, causal=+3.23, legal=+1.65, social=+0.60, temporal=+0.25, attention=+0.14, potential=+0.04}"
agent_1b13e1694b,Helix Fields 221,Faronreich,FAR,agriculture,3.0,452218073.4271,754.8779,0.0,266.9687,-50512.6824,9357.9066,0.866619,0.998102,0.256331,1.0,0.009866,-9309.3628,15.4528,9324.8156,"{temporal=-9325.91, liquidity=-660.85, legal=-614.11, existence=+10.38, causal=+3.06, social=+0.24, attention=+0.14, potential=+0.09}"
agent_988910c9f1,Terra Broadcast 222,Jorvikmark,JOR,media,9.68,17298898.3504,8077.1141,0.0,865.8336,-125731.7769,29875.7285,1.009806,0.604111,0.088396,1.0,0.075863,-34698.2695,44.3885,34742.658,"{temporal=-30421.75, legal=-4344.21, liquidity=-3250.75, social=-467.09, causal=+21.88, existence=+13.44, attention=+0.60, epistemic=+0.20, ...}"
agent_41080fbefa,Green Nutrition 223,Ulmarreich,ULM,food,4.44,150429550.1628,13072.3855,0.0,226.5133,581454.2521,7706.5843,1.427037,0.727969,0.324219,1.0,0.021794,-19231.799,35.7504,19267.5494,"{temporal=-16985.08, legal=-2264.79, liquidity=-1996.32, social=-129.07, existence=+14.59, causal=+13.35, health=+1.44, attention=+0.27, ...}"
agent_7420e45f4b,Sol Status 224,Oriongrad,ORI,luxury,10.97,188177648.8701,2680.0401,0.0,67.0014,197901.9712,267.9322,0.641799,0.599354,0.99,0.945327,0.037856,40.3785,61.7438,21.3653,"{liquidity=-21.37, causal=+18.58, legal=+14.50, existence=+13.18, social=+3.83, temporal=+1.67, attention=+0.68, potential=+0.06, ...}"
agent_09f3279ca3,Blue Residences 225,Oriongrad,ORI,housing,8.96,91496291.352,3481.2209,0.0,51.6773,477124.5167,549.6564,1.045612,0.575229,0.884221,0.783587,0.025529,13.9398,73.5765,59.6367,"{liquidity=-59.64, legal=+20.55, causal=+19.77, existence=+14.68, social=+4.06, temporal=+1.34, infrastructure=+1.13, attention=+0.55, ...}"
agent_8a5991c2b8,Signal Biomed 226,Lumerterra,LUM,health,5.83,139390229.4831,4977.5033,0.0,52.9701,359243.5553,617.9619,1.022367,0.777156,0.916,1.0,0.0074,-21.7177,47.0725,68.7903,"{liquidity=-68.79, existence=+12.15, causal=+11.38, legal=+9.26, health=+2.59, social=+2.19, temporal=+0.87, epistemic=+0.75, ...}"
agent_89c4927555,Saffron Health 227,Ulmarreich,ULM,health,19.52,379609397.2579,27701.8066,0.0,39.5294,853303.416,0.0,1.082436,0.699648,0.960519,0.648276,0.025544,107.7359,111.3727,3.6368,"{causal=+35.01, legal=+27.17, existence=+15.03, social=+6.43, health=+3.88, liquidity=-3.64, temporal=+2.93, attention=+1.20, ...}"
agent_de7829ee2e,Astra Attention 228,Borealgrad,BOR,media,6.63,125785130.6559,1321.1329,0.0,61.6264,429578.4931,487.8026,0.91269,0.637103,0.99,0.79769,0.030503,30.4686,39.6235,9.1549,"{causal=+10.88, existence=+9.51, liquidity=-9.15, legal=+9.04, social=+2.49, temporal=+0.99, epistemic=+0.50, attention=+0.41, ...}"
agent_0b10532a0a,Green Luxury 229,Borealgrad,BOR,luxury,55.4,525433955.15,27951.5352,0.0,173.2681,445725.8206,328.1943,0.617141,0.55763,0.99,0.895458,0.058488,168.5983,197.5533,28.9551,"{causal=+72.79, legal=+50.59, liquidity=-28.96, existence=+15.24, social=+14.53, temporal=+8.28, attention=+3.42, potential=+0.05, ...}"
agent_b6f486aec7,Astra Freight 230,Ulmarreich,ULM,logistics,3.0,299152531.3878,5222.2015,0.0,35.9993,-18296.2833,1177.0755,1.566655,0.522179,0.280135,1.0,0.007929,-1737.5978,21.7223,1759.3201,"{temporal=-1337.06, liquidity=-383.64, legal=-199.32, existence=+12.67, causal=+5.71, social=+0.61, attention=+0.14, potential=+0.05}"
agent_b7d5962084,Kinetic Markets 231,Galenheim,GAL,finance,24.08,144843828.6994,11084.111,0.0,72.4627,208802.8491,189.2946,0.915941,0.842951,0.99,0.854425,0.033622,106.581,106.581,0.0,"{causal=+35.17, legal=+27.46, existence=+14.04, social=+7.03, temporal=+3.59, attention=+1.48, liquidity=+0.90, potential=+0.08, ...}"
agent_ff5cc03590,Nova Ore 232,Selenreich,SEL,mining,3.0,89760013.1415,4689.697,0.0,1727.2527,-612314.5681,61382.4529,0.531153,0.651052,0.173926,1.0,0.058197,-23286.0666,31.3759,23317.4424,"{temporal=-19716.37, legal=-3147.66, liquidity=-2457.79, social=-359.50, existence=+15.06, causal=+11.39, attention=+0.15, potential=+0.06}"
agent_f782e5ebd3,Astra AI 233,Caspesia,CAS,software,5.32,29292187.2419,9424.085,0.0,28.6899,17126.5791,855.8023,1.466994,0.843557,0.4025,1.0,0.063714,-963.2022,34.9456,998.1478,"{liquidity=-614.25, legal=-317.59, causal=+14.37, existence=+12.86, epistemic=-2.15, social=+1.13, temporal=+0.81, attention=+0.33, ...}"
agent_2dc353fe0d,Nova Labs 234,Ulmarreich,ULM,research,66.01,874310606.3083,24239.9177,0.0,97.0337,649999.078,600.0835,0.793556,0.524449,0.99,0.74606,0.021169,191.3882,211.7153,20.3272,"{causal=+81.22, legal=+51.17, liquidity=-20.33, social=+16.62, existence=+12.22, temporal=+10.00, attention=+4.07, ecological=+0.72, ...}"
agent_b64f0746a2,Green Motors 235,Kaelreich,KAE,mobility,3.96,1551303.4373,6215.8696,0.0,2484.4376,-181450.5179,88560.8451,0.618167,0.687086,0.620375,1.0,0.018922,-3529.7719,36.6965,3566.4684,"{temporal=-2451.03, legal=-707.31, liquidity=-526.28, social=-120.05, causal=+15.53, existence=+14.63, attention=+0.24, infrastructure=+0.09, ...}"
agent_41cbda4c90,Pioneer Labs 236,Dravesia,DRA,research,23.85,93575733.92,34658.8916,0.0,13069.1966,-1606526.4196,462250.3243,0.671024,0.64574,0.777667,1.0,0.037455,-432.6148,112.4542,545.069,"{liquidity=-532.88, causal=+62.69, existence=+15.50, legal=-6.03, social=+4.92, epistemic=-3.82, temporal=+3.62, ecological=+2.02, ...}"
agent_0479708955,Prism Mutual 237,Lumerterra,LUM,insurance,28.35,81056312.4455,22435.8069,0.0,89.3382,171568.0215,577.0142,0.993727,0.563463,0.948784,0.771824,0.038018,119.9802,119.9802,0.0,"{causal=+40.92, legal=+31.57, existence=+13.61, social=+7.88, temporal=+4.17, attention=+1.74, risk_reduction=+0.36, liquidity=+0.24, ...}"
agent_eb612a3e58,Argent Broadcast 238,Belreich,BEL,media,23.0,316980590.7999,7734.7312,0.0,313.0471,535509.6599,9344.7269,0.676099,0.639851,0.356285,1.0,0.05015,-3253.3332,66.4438,3319.777,"{liquidity=-1434.67, legal=-1199.99, temporal=-523.68, causal=+34.90, existence=+12.79, social=+5.16, attention=+1.42, epistemic=+0.15, ...}"
agent_4d412544a8,Argent Logistics 239,Galenheim,GAL,logistics,3.0,79586498.3746,2538.8386,0.0,304.2318,-74509.3189,10394.0796,0.931888,0.547781,0.730536,0.903815,0.025072,30.0518,30.0609,0.0091,"{existence=+12.83, legal=+6.35, causal=+5.66, social=+1.05, temporal=+0.26, attention=+0.14, potential=+0.05, liquidity=-0.01}"
agent_cf879188bf,Signal Minerals 240,Eldorland,ELD,mining,3.0,9248427.3697,8230.6411,0.0,914.9242,-211306.37,32558.7943,0.89378,0.363067,0.13336,1.0,0.013076,-3205.3294,29.0131,3234.3425,"{temporal=-2759.77, legal=-438.68, liquidity=-300.69, social=-68.26, existence=+14.48, causal=+10.12, attention=+0.14, potential=+0.03}"
agent_0810631de1,Terra Learning 241,Westrmark,WES,education,28.79,80445496.2308,40498.2422,0.0,2338.797,-366207.1288,79291.3215,1.082925,0.614606,0.363792,1.0,0.009747,-21440.3919,102.1695,21542.5614,"{temporal=-14525.12, legal=-4244.65, liquidity=-3840.98, social=-290.72, causal=+60.33, existence=+14.91, epistemic=+2.71, attention=+1.78, ...}"
agent_dbe48f53aa,Helix Foods 242,Ulmarreich,ULM,food,11.43,101094253.2471,29064.0212,0.0,21.4762,960181.0398,139.7023,1.674227,0.704952,0.887162,1.0,0.024171,114.5454,125.3088,10.7634,"{existence=+28.90, causal=+28.59, legal=+24.26, health=+14.49, liquidity=-10.76, social=+4.95, temporal=+1.70, risk_reduction=+1.11, ...}"
agent_122ac55000,Blue Transit 243,Borealgrad,BOR,mobility,27.4,273413738.5769,14525.3164,0.0,234.689,414362.5445,2660.5965,0.984967,0.928168,0.99,0.658774,0.013147,36.9216,105.6604,68.7388,"{liquidity=-68.74, causal=+36.52, legal=+24.64, existence=+14.45, social=+6.94, temporal=+4.06, attention=+1.69, infrastructure=+0.42, ...}"
agent_cbe788164b,Saffron Fields 244,Jorvikmark,JOR,agriculture,3.0,20367806.1639,900.3948,0.0,971.32,-279587.3719,34414.1487,0.709892,0.870075,0.179879,1.0,0.015219,-65395.9485,18.1938,65414.1423,"{temporal=-63561.31, legal=-5700.30, liquidity=-3772.99, social=-859.64, existence=+12.54, causal=+3.57, attention=+0.14, potential=+0.08}"
agent_fe82874b7d,Terra Harvest 245,Praxmark,PRA,food,30.89,123810.5571,317733.7588,0.0,143880.0372,-14590589.096,5149608.5581,0.793492,0.937246,0.319347,1.0,0.025379,-1988031.4378,297.2829,1988328.7208,"{temporal=-1807350.47, legal=-231727.32, liquidity=-136786.25, social=-41357.55, causal=+180.00, existence=+31.69, health=+13.58, attention=+1.91, ...}"
agent_6248c42bc3,Vector Mutual 246,Borealgrad,BOR,insurance,24.33,113218097.0373,63052.916,0.0,3547.5474,-759991.0152,123317.3583,1.121317,0.447846,0.310587,1.0,0.021693,-75959.983,96.8967,76056.8797,"{temporal=-65076.52, legal=-9934.84, liquidity=-7819.62, social=-1111.57, causal=+58.51, existence=+15.55, attention=+1.50, risk_reduction=+0.43, ...}"
agent_e89210ce12,Meridian Nutrition 247,Borealgrad,BOR,food,18.13,39180617.7988,13875.6716,0.0,57.4538,923691.1532,1023.6048,0.981139,0.805914,0.99,0.828254,0.018782,139.4282,148.5576,9.1295,"{causal=+35.59, legal=+30.00, existence=+29.40, health=+16.96, liquidity=-9.13, social=+6.58, temporal=+2.66, risk_reduction=+1.54, ...}"
agent_8d99f60b63,Astra Mobility 248,Helioia,HEL,mobility,29.77,703477121.9638,5661.5925,0.0,57.9636,873837.4674,790.6814,0.821862,0.398406,0.959486,0.829675,0.022535,85.3202,103.1718,17.8515,"{causal=+36.64, legal=+24.43, liquidity=-17.85, existence=+11.92, social=+7.41, temporal=+4.43, attention=+1.83, infrastructure=+0.08, ...}"
agent_ce7326e47c,Signal Routes 249,Westrmark,WES,logistics,3.52,159354418.2117,16966.7856,0.0,3163.3796,-1269734.6289,112625.7295,0.828783,0.851337,0.073489,1.0,0.010911,-434112.5328,47.4518,434159.9846,"{temporal=-423328.48, legal=-36889.49, liquidity=-24799.26, social=-5849.03, causal=+24.13, existence=+13.93, attention=+0.22, potential=+0.08}"
agent_6e897002f8,Saffron Agro 250,Belreich,BEL,agriculture,3.0,422486976.6633,6162.853,0.0,1952.4308,-607237.6431,69771.639,0.7555,0.802099,0.025145,1.0,0.01763,-232936.8027,32.1883,232968.991,"{temporal=-226729.87, legal=-20017.50, liquidity=-13387.18, social=-3156.02, existence=+14.08, causal=+12.75, attention=+0.15, potential=+0.08}"
agent_62e603ff5c,Nexus Energy 251,Borealgrad,BOR,energy,41.38,88427896.923,37177.6622,0.0,102.0914,1302146.3357,1179.9634,1.076852,0.678295,0.99,0.738254,0.024439,80.5247,171.7541,91.2295,"{causal=+59.82, liquidity=-47.80, ecological=-41.36, legal=+40.20, existence=+15.93, social=+10.80, infrastructure=+6.87, temporal=+6.01, ...}"
agent_4485bcdbc2,Vector Residences 252,Ulmarreich,ULM,housing,26.21,942323665.3225,88737.2128,0.0,420.6305,491435.3786,13344.1168,1.214987,0.853769,0.590222,1.0,0.037037,-2524.8955,117.8681,2642.7636,"{liquidity=-1818.54, legal=-686.85, causal=+64.23, existence=+17.23, social=+8.70, temporal=+4.02, attention=+1.62, infrastructure=+0.42, ...}"
agent_30cc64fb04,Blue Motors 253,Selenreich,SEL,mobility,44.26,156314059.6414,12637.733,0.0,165.605,379699.718,167.1089,0.644734,0.325734,0.844732,0.813892,0.07572,175.9971,177.0301,1.033,"{causal=+64.16, legal=+47.11, existence=+14.25, social=+12.43, temporal=+6.56, attention=+2.73, epistemic=-0.79, infrastructure=+0.14, ...}"
agent_159332cccf,Saffron Culture 254,Dravesia,DRA,entertainment,118.07,25485809.1195,76441.4149,0.0,248.6298,149172.4236,514.9221,0.879102,0.718292,0.99,0.948704,0.023586,408.9202,424.0805,15.1603,"{causal=+163.76, legal=+114.98, social=+32.40, temporal=+17.37, liquidity=-15.16, existence=+14.41, attention=+7.27, memory=+1.24, ...}"
agent_47ebda6a11,Civitas Build 255,Borealgrad,BOR,construction,27.98,279070761.3877,23263.6661,0.0,68.9106,735304.3434,321.7303,0.774718,0.539595,0.867289,1.0,0.058731,100.6714,139.556,38.8845,"{causal=+46.89, liquidity=-37.64, legal=+35.92, existence=+17.10, social=+8.88, temporal=+4.21, infrastructure=+1.81, attention=+1.72, ...}"
agent_afc84db2f4,Astra Fields 256,Westrmark,WES,agriculture,3.0,106101645.7839,6241.4171,0.0,1357.3944,-423654.5722,48258.1906,0.987221,0.54875,0.125062,1.0,0.014484,-34465.1389,26.218,34491.3569,"{temporal=-31676.08, legal=-3851.54, liquidity=-2375.31, social=-632.81, existence=+13.87, causal=+8.51, attention=+0.14, potential=+0.05}"
agent_857c22ccfb,Prism Nutrition 257,Dravesia,DRA,food,12.53,24508144.9939,34359.6585,0.0,115.6667,224753.2417,2896.5959,1.345675,0.588501,0.832,1.0,0.015607,-231.3427,106.183,337.5257,"{liquidity=-337.53, causal=+32.10, legal=+24.53, existence=+18.95, social=+5.54, health=+4.36, temporal=+1.90, attention=+0.77, ...}"
agent_f6da9dbb26,Signal Softworks 258,Selenreich,SEL,software,26.54,122175964.0109,39605.7655,0.0,106.612,270089.902,139.7732,1.465918,0.436227,0.950626,0.989788,0.021694,158.7738,159.6574,0.8837,"{causal=+55.94, legal=+45.34, existence=+14.87, social=+10.03, temporal=+4.02, attention=+1.64, liquidity=-0.88, epistemic=+0.32, ...}"
agent_a73eb10610,Blue Freight 259,Ulmarreich,ULM,logistics,3.0,315546142.5766,23018.624,0.0,210.8844,-228903.8312,7087.6794,0.982935,0.777014,0.139508,1.0,0.008448,-33851.0145,40.5831,33891.5977,"{temporal=-30043.85, legal=-3837.93, liquidity=-3561.45, social=-208.17, causal=+17.96, existence=+15.37, attention=+0.16, potential=+0.07}"
agent_0a43babeae,Vector Harvest 260,Ulmarreich,ULM,food,9.16,100879340.0822,25856.4446,0.0,14.6697,709991.0421,0.0,1.4439,0.525765,0.752503,1.0,0.015576,102.5892,102.5892,0.0,"{causal=+27.27, legal=+24.41, existence=+20.39, health=+6.46, social=+4.66, temporal=+1.38, attention=+0.56, risk_reduction=+0.49, ...}"
