id,category,source,target,name,kind,fiat_value,truth_score
mor_67c3f2f1f1,𝓛 Law,strategiccompany_ef233feba5,country_57c0c633fd,L(purchase/defense),purchase,6189.767131421144,11.890612571885525
mor_50e6c2b450,𝓛 Law,centralbank_2c319697d0,mediacompany_a860a6ed14,audit,audit,0.0,10.204185454328831
mor_e7f4be1525,𝓛 Law,unitednations_3d6f5cd54f,civiliancompany_8cdd2f3ec7,audit,audit,0.0,12.722297843086292
mor_6348edb63e,𝓛 Law,centralbank_6aaaa58ab3,civiliancompany_61722ade62,audit,audit,0.0,11.258027743717223
mor_fc30cbb598,𝓛 Law,centralbank_2c319697d0,strategiccompany_15e3635be0,audit,audit,0.0,10.806226266941312
mor_083900c0b8,𝓛 Law,investmentbank_78bea85766,industrialcompany_a47144cce2,audit,audit,0.0,11.694596546939305
mor_f7ed110754,𝓛 Law,country_ad40e6eea8,strategiccompany_6d22701402,audit,audit,0.0,14.474376435966677
mor_18d0e9a15d,𝓛 Law,country_515c19532d,industrialcompany_97a11ef795,audit,audit,0.0,11.835479672737229
mor_2a03591b98,𝓛 Law,unitednations_3d6f5cd54f,country_57c0c633fd,audit,audit,0.0,34.11878999369947
mor_fd6ad993cf,𝓛 Law,centralbank_2c319697d0,mediacompany_7eef8ee6fc,audit,audit,0.0,11.511851308956963
mor_faaa238290,𝓛 Law,centralbank_1a6525c09e,strategiccompany_6e611815a5,audit,audit,0.0,12.592358584371354
mor_58c98c5947,𝓛 Law,commercialbank_dbbcd44885,platformcompany_8cfcacd280,audit,audit,0.0,8.917257674573154
mor_c1c14fff03,𝓛 Law,centralbank_7362acc372,strategiccompany_ef233feba5,audit,audit,0.0,10.342197618673573
mor_817eebd2d7,𝓛 Law,industrialcompany_7cfbe6b7e8,strategiccompany_2301e228a4,L(purchase/water),purchase,12825.71282131653,1.8747404110672639
mor_0a3cb55b7c,𝓛 Law,researchcompany_75b8d7c03e,industrialcompany_956f5c8acc,L(purchase/biotech),purchase,47930.46621780359,6.025586274481353
mor_4ae5bb1c37,𝓛 Law,industrialcompany_eefa11d327,mediacompany_2cb705f3f4,L(purchase/energy),purchase,56833.53117854587,1.9631173417995855
mor_4cd9fb5c83,𝓛 Law,mediacompany_57abd645a1,industrialcompany_f013da2dd3,L(purchase/culture),purchase,19808.416131403486,1.9014222429658572
mor_549391b824,𝓛 Law,mediacompany_ab3a187961,civiliancompany_1e50c0b917,L(purchase/food),purchase,60785.55478515443,1.870551995223723
mor_e6c9eefe94,𝓛 Law,civiliancompany_61722ade62,mediacompany_57abd645a1,L(purchase/health),purchase,43836.53091934061,5.583798515104437
mor_ceaffd8f74,𝓛 Law,mediacompany_8cbe79e001,household_2110299d5c,L(purchase/law),purchase,192342.61817828362,26.231693744569156
mor_93222cdb4f,𝓛 Law,industrialcompany_f013da2dd3,researchcompany_48fb06cd6b,L(purchase/insurance),purchase,60034.6453928911,10.954854801445233
mor_e48ac99dab,𝓛 Law,mediacompany_2cb705f3f4,industrialcompany_a4c745519b,L(purchase/insurance),purchase,76973.84327246269,10.94878899275597
mor_7497a11523,𝓛 Law,strategiccompany_c9334d528e,strategiccompany_6e611815a5,L(purchase/space),purchase,10778.575335293335,14.75604873388798
mor_e1c7ea6496,𝓛 Law,researchcompany_f4de8c9e09,industrialcompany_7cfbe6b7e8,L(purchase/education),purchase,4281.059567146785,4.80165338622386
mor_7f12bc61b0,𝓛 Law,mediacompany_cd4596d788,household_d0e4d3caa0,L(purchase/health),purchase,28824.133686276167,5.268174685614647
mor_f3c209aae5,𝓛 Law,civiliancompany_8cdd2f3ec7,mediacompany_5ef862a9f2,L(purchase/luxury),purchase,9817.812496865708,1.8527254644602784
mor_ac555e2863,𝓛 Law,strategiccompany_19901bf173,strategiccompany_6d22701402,L(purchase/space),purchase,8009.856712656114,12.805517501794931
mor_7f94d215ad,𝓛 Law,mediacompany_f8e14ee9a7,country_6263a1fe41,L(purchase/tourism),purchase,3812.1595481279005,1.8008064594047886
mor_11e46fa792,𝓛 Law,industrialcompany_a47144cce2,country_515c19532d,L(purchase/construction),purchase,10353.866057648616,1.7474793632144614
mor_ceff041388,𝓛 Law,cyberdefensecompact_08a70b1e54,country_6263a1fe41,L(defense-support),defense,0.0,3.243788658987876
mor_cfa51f6d6a,𝓛 Law,strategiccompany_6d22701402,mediacompany_7eef8ee6fc,L(purchase/space),purchase,3920.9928542210346,13.49414128812132
mor_093809a902,𝓛 Law,strategiccompany_6e611815a5,platformcompany_8cfcacd280,L(purchase/defense),purchase,27150.528897651675,11.373912707309243
mor_be003fde62,𝓛 Law,platformcompany_8cfcacd280,strategiccompany_6e611815a5,L(purchase/health),purchase,65072.68010863475,5.575692861649806
mor_c3daca5ff0,𝓛 Law,industrialcompany_dace4c1a97,researchcompany_48fb06cd6b,L(purchase/construction),purchase,2725.3171936505078,1.7344092589219084
mor_2996c0dfdb,𝓛 Law,mediacompany_57abd645a1,civiliancompany_8cdd2f3ec7,L(purchase/culture),purchase,80052.31292737063,1.9531673324193064
mor_e78c75f130,𝓛 Law,civiliancompany_bd4c5d21f6,industrialcompany_0fbee3d505,L(purchase/housing),purchase,11733.961530613295,9.174020623644909
mor_f57805dc92,𝓛 Law,mediacompany_ab3a187961,mediacompany_8cbe79e001,L(purchase/food),purchase,37565.89199264865,1.8605744841478444
mor_b4d3abd4b5,𝓛 Law,strategiccompany_c9334d528e,industrialcompany_97a11ef795,L(purchase/space),purchase,5228.6343879103115,12.604788767966943
mor_112e4c96e5,𝓛 Law,industrialcompany_0fa3daf942,industrialcompany_7cfbe6b7e8,L(purchase/software),purchase,9505.863528779133,1.8912794126671513
mor_214847056a,𝓛 Law,mutualdefensepact_2e0282d4d1,country_e2867ab19f,L(defense-support),defense,0.0,3.290542211476846
mor_ed6d5415d1,𝓛 Law,researchcompany_f4de8c9e09,industrialcompany_7cfbe6b7e8,L(purchase/education),purchase,38459.037623304976,5.877776554492655
mor_0aece81ed0,𝓛 Law,strategiccompany_19901bf173,household_21bfe42a85,L(purchase/space),purchase,12892.594311462954,14.285617387091284
mor_9f4b2dc3c6,𝓛 Law,industrialcompany_97a11ef795,industrialcompany_956f5c8acc,L(purchase/housing),purchase,15685.35233871535,9.976040425569154
mor_ce2d5b081c,𝓛 Law,mediacompany_5ef862a9f2,strategiccompany_53bfa25ba4,L(purchase/culture),purchase,39944.97504713455,1.8479796620113085
mor_f28699cd81,𝓛 Law,researchcompany_82dc0f9edf,civiliancompany_1e50c0b917,L(purchase/biotech),purchase,32227.98121208242,6.313080404416054
mor_df86f749b4,𝓛 Law,cyberdefensecompact_08a70b1e54,country_ad40e6eea8,L(defense-support),defense,0.0,3.5564381280855324
mor_9398ae1bc2,𝓛 Law,researchcompany_48fb06cd6b,industrialcompany_7cfbe6b7e8,L(purchase/biotech),purchase,6914.113784794478,5.42540403893015
mor_f6a364c5a8,𝓛 Law,platformcompany_77affdcf0d,strategiccompany_19901bf173,L(purchase/insurance),purchase,11506.8242111816,8.821086417546999
mor_eaa3e1e46e,𝓛 Law,researchcompany_82dc0f9edf,country_ad40e6eea8,L(purchase/biotech),purchase,54380.779682298664,6.840900180159931
mor_ea11e6029b,𝓛 Law,industrialcompany_956f5c8acc,country_ad40e6eea8,L(purchase/logistics),purchase,61375.48827266898,1.8786587085914017
mor_725fe0ba82,𝓛 Law,industrialcompany_f013da2dd3,industrialcompany_0fbee3d505,L(purchase/insurance),purchase,79048.62817404985,10.578059214605094
mor_cffbde3a89,𝓛 Law,strategiccompany_c9334d528e,industrialcompany_45e433d2eb,L(purchase/space),purchase,34666.88414284928,17.017748016915867
mor_9491367d46,𝓛 Law,industrialcompany_d32cb19e45,platformcompany_77affdcf0d,L(purchase/finance),purchase,20136.095402926396,1.8280812878619415
mor_239effec9c,𝓛 Law,mediacompany_f8e14ee9a7,strategiccompany_2301e228a4,L(purchase/tourism),purchase,45830.9880347605,1.9182603458686434
mor_52037fe27e,𝓛 Law,industrialcompany_eefa11d327,strategiccompany_c9334d528e,L(purchase/energy),purchase,21270.067834192185,1.9699451175743574
mor_9e1758a2b2,𝓛 Law,mediacompany_cd4596d788,strategiccompany_7e99b98e05,L(purchase/health),purchase,10532.137108351293,5.3033904001362355
mor_9bf5ddaf8b,𝓛 Law,strategiccompany_6e611815a5,strategiccompany_c9334d528e,L(purchase/defense),purchase,8589.413853227836,12.017011241345369
mor_983c4989a8,𝓛 Law,mediacompany_7eef8ee6fc,mediacompany_2cb705f3f4,L(purchase/media),purchase,15052.254541233942,1.8771660427903742
mor_d9056f2075,𝓛 Law,strategiccompany_19901bf173,industrialcompany_0fa3daf942,L(purchase/space),purchase,16812.63755234443,15.423263512146416
mor_1d0754662c,𝓛 Law,civiliancompany_1e50c0b917,strategiccompany_c9334d528e,L(purchase/insurance),purchase,37372.234261377256,9.345214853587581
mor_213c5a66c4,𝓛 Law,civiliancompany_bd4c5d21f6,strategiccompany_15e3635be0,L(purchase/housing),purchase,35504.549219328816,10.198706529324777
mor_cd57b717d0,𝓛 Law,strategiccompany_ef233feba5,country_57c0c633fd,L(purchase/defense),purchase,6189.767131421144,11.890612571885525
mor_1532e294b5,𝓛 Law,researchcompany_7dcb6f4e02,strategiccompany_2301e228a4,L(purchase/research),purchase,75628.90455771502,8.148930029969767
mor_850e87bc75,𝓛 Law,industrialcompany_a47144cce2,country_515c19532d,L(purchase/construction),purchase,4909.0270764300285,1.7833694406769232
mor_3a3eaa7a4c,𝓛 Law,platformcompany_8cfcacd280,household_8dc2710d4e,L(purchase/health),purchase,21406.485750774165,5.159442912406021
mor_f96bdebc1d,𝓛 Law,industrialcompany_7cfbe6b7e8,platformcompany_77affdcf0d,L(purchase/water),purchase,22567.756287014163,1.8431274726995417
mor_a1f0c1d724,𝓛 Law,mediacompany_8cbe79e001,household_f66e77d038,L(purchase/law),purchase,173678.59740264967,28.927179926348213
mor_57860058d2,𝓛 Law,strategiccompany_15e3635be0,platformcompany_8cfcacd280,L(purchase/agriculture),purchase,48618.860946556524,1.8979433145782603
mor_a92d3458f5,𝓛 Law,strategiccompany_7e99b98e05,civiliancompany_61722ade62,L(purchase/finance),purchase,108219.55487255615,1.9318625866115697
mor_db5a4d3f2c,𝓛 Law,platformcompany_8cfcacd280,mediacompany_5ef862a9f2,L(purchase/health),purchase,19218.735532978302,5.181056368670626
mor_567244ebf4,𝓛 Law,mediacompany_ab3a187961,researchcompany_f4de8c9e09,L(purchase/food),purchase,12978.945203222638,1.7910278228802798
mor_2286ebcd16,𝓛 Law,civiliancompany_61722ade62,researchcompany_82dc0f9edf,L(purchase/health),purchase,5175.873892282996,4.640579012109276
mor_b775b40320,𝓛 Law,researchcompany_82dc0f9edf,country_57c0c633fd,L(purchase/biotech),purchase,12230.532801474814,5.15803335855444
mor_b7263695ec,𝓛 Law,mediacompany_7eef8ee6fc,civiliancompany_bd4c5d21f6,L(purchase/media),purchase,8524.406968653457,1.8109222364265571
mor_8c94a0b9f8,𝓛 Law,industrialcompany_a47144cce2,researchcompany_2204f741cb,L(purchase/construction),purchase,73372.43994483458,1.944930194893019
mor_59b69d864e,𝓛 Law,industrialcompany_f013da2dd3,industrialcompany_d0ca60b2b9,L(purchase/insurance),purchase,14974.154341157151,9.694614142916826
mor_a4469c5280,𝓛 Law,mediacompany_f8e14ee9a7,household_d7640f0713,L(purchase/tourism),purchase,12278.855498622637,1.888212015587515
mor_75e5893dbc,𝓛 Law,industrialcompany_7faa2fedf2,strategiccompany_6e611815a5,L(purchase/water),purchase,5726.6785207471,1.787720234691382
mor_2b29354419,𝓛 Law,researchcompany_2204f741cb,country_ad40e6eea8,L(purchase/biotech),purchase,21374.856230765665,6.36160282572333
mor_b22b16a395,𝓛 Law,industrialcompany_eefa11d327,industrialcompany_f2d67fe698,L(purchase/energy),purchase,10831.05005010418,1.8603200609386978
mor_adcdad6594,𝓛 Law,investmentbank_7821a6b46a,industrialcompany_7cfbe6b7e8,audit,audit,0.0,15.023379832129077
mor_ffeeee0b65,𝓛 Law,country_57c0c633fd,researchcompany_82dc0f9edf,audit,audit,0.0,11.392965111664319
mor_6b38472370,𝓛 Law,centralbank_6aaaa58ab3,mediacompany_f8e14ee9a7,audit,audit,0.0,15.74991882183918
mor_ec88f713bb,𝓛 Law,country_fca545067b,civiliancompany_1e50c0b917,audit,audit,0.0,8.03525866721582
mor_01f30393e2,𝓛 Law,country_6263a1fe41,industrialcompany_0fbee3d505,audit,audit,0.0,11.180504673044073
mor_69edaebbda,𝓛 Law,investmentbank_5001649c4c,strategiccompany_53bfa25ba4,audit,audit,0.0,11.497037998660302
mor_806911d69d,𝓛 Law,developmentbank_ef1e9b116f,industrialcompany_7cfbe6b7e8,audit,audit,0.0,10.740285157696764
mor_991ba38a81,𝓛 Law,centralbank_2c319697d0,industrialcompany_f013da2dd3,audit,audit,0.0,12.10993682795492
mor_05a93fd070,𝓛 Law,country_fca545067b,researchcompany_2204f741cb,audit,audit,0.0,11.219298172450488
mor_dc8cef0803,𝓛 Law,unitednations_3d6f5cd54f,country_ad40e6eea8,audit,audit,0.0,30.230910390102686
mor_17b7669bbf,𝓛 Law,centralbank_1a6525c09e,strategiccompany_53bfa25ba4,audit,audit,0.0,9.567443591850122
mor_13e78ee553,𝓛 Law,maritimesecurityleague_5d151daa96,strategiccompany_6a7f0e9907,audit,audit,0.0,10.840073505984666
mor_1eed291902,𝓛 Law,commercialbank_21b7a306e9,researchcompany_88228128f7,audit,audit,0.0,8.922819406140647
mor_8b4ecd7a92,𝓛 Law,commercialbank_12eb7545f9,strategiccompany_15e3635be0,audit,audit,0.0,12.35552166534939
mor_059ce31819,𝓛 Law,industrialcompany_7cfbe6b7e8,strategiccompany_2301e228a4,L(purchase/water),purchase,12825.71282131653,1.8747404110672639
mor_664b0ec8fa,𝓛 Law,researchcompany_75b8d7c03e,industrialcompany_956f5c8acc,L(purchase/biotech),purchase,47930.46621780359,6.025586274481353
mor_1c3c070337,𝓛 Law,industrialcompany_eefa11d327,mediacompany_2cb705f3f4,L(purchase/energy),purchase,56833.53117854587,1.9631173417995855
mor_e2c7e9399c,𝓛 Law,mediacompany_57abd645a1,industrialcompany_f013da2dd3,L(purchase/culture),purchase,19808.416131403486,1.9014222429658572
mor_f11f45a675,𝓛 Law,mediacompany_ab3a187961,civiliancompany_1e50c0b917,L(purchase/food),purchase,60785.55478515443,1.870551995223723
mor_c1d31566f7,𝓛 Law,civiliancompany_61722ade62,mediacompany_57abd645a1,L(purchase/health),purchase,43836.53091934061,5.583798515104437
mor_e7c0d35142,𝓛 Law,mediacompany_8cbe79e001,household_2110299d5c,L(purchase/law),purchase,192342.61817828362,26.231693744569156
mor_a3979310f8,𝓛 Law,industrialcompany_f013da2dd3,researchcompany_48fb06cd6b,L(purchase/insurance),purchase,60034.6453928911,10.954854801445233
mor_4d4c8ef1a4,𝓛 Law,mediacompany_2cb705f3f4,industrialcompany_a4c745519b,L(purchase/insurance),purchase,76973.84327246269,10.94878899275597
mor_82b60c6bc8,𝓛 Law,strategiccompany_c9334d528e,strategiccompany_6e611815a5,L(purchase/space),purchase,10778.575335293335,14.75604873388798
mor_f1cbd0062e,𝓛 Law,researchcompany_f4de8c9e09,industrialcompany_7cfbe6b7e8,L(purchase/education),purchase,4281.059567146785,4.80165338622386
mor_e3926261fb,𝓛 Law,mediacompany_cd4596d788,household_d0e4d3caa0,L(purchase/health),purchase,28824.133686276167,5.268174685614647
mor_92a2d6009e,𝓛 Law,civiliancompany_8cdd2f3ec7,mediacompany_5ef862a9f2,L(purchase/luxury),purchase,9817.812496865708,1.8527254644602784
mor_37ab28e4a6,𝓛 Law,strategiccompany_19901bf173,strategiccompany_6d22701402,L(purchase/space),purchase,8009.856712656114,12.805517501794931
mor_9834dea75a,𝓛 Law,mediacompany_f8e14ee9a7,country_6263a1fe41,L(purchase/tourism),purchase,3812.1595481279005,1.8008064594047886
mor_209cb83c59,𝓛 Law,industrialcompany_a47144cce2,country_515c19532d,L(purchase/construction),purchase,10353.866057648616,1.7474793632144614
mor_f32b6cc13a,𝓛 Law,cyberdefensecompact_08a70b1e54,country_6263a1fe41,L(defense-support),defense,0.0,3.243788658987876
mor_b706fe008c,𝓛 Law,strategiccompany_6d22701402,mediacompany_7eef8ee6fc,L(purchase/space),purchase,3920.9928542210346,13.49414128812132
mor_968077256a,𝓛 Law,strategiccompany_6e611815a5,platformcompany_8cfcacd280,L(purchase/defense),purchase,27150.528897651675,11.373912707309243
mor_948c0e5bcf,𝓛 Law,platformcompany_8cfcacd280,strategiccompany_6e611815a5,L(purchase/health),purchase,65072.68010863475,5.575692861649806
mor_966a444295,𝓛 Law,industrialcompany_dace4c1a97,researchcompany_48fb06cd6b,L(purchase/construction),purchase,2725.3171936505078,1.7344092589219084
mor_cf1abc6658,𝓛 Law,mediacompany_57abd645a1,civiliancompany_8cdd2f3ec7,L(purchase/culture),purchase,80052.31292737063,1.9531673324193064
mor_b66668c340,𝓛 Law,civiliancompany_bd4c5d21f6,industrialcompany_0fbee3d505,L(purchase/housing),purchase,11733.961530613295,9.174020623644909
mor_fe041ef22d,𝓛 Law,mediacompany_ab3a187961,mediacompany_8cbe79e001,L(purchase/food),purchase,37565.89199264865,1.8605744841478444
mor_d302136acf,𝓛 Law,strategiccompany_c9334d528e,industrialcompany_97a11ef795,L(purchase/space),purchase,5228.6343879103115,12.604788767966943
mor_56690b9b64,𝓛 Law,industrialcompany_0fa3daf942,industrialcompany_7cfbe6b7e8,L(purchase/software),purchase,9505.863528779133,1.8912794126671513
mor_f6353927fe,𝓛 Law,mutualdefensepact_2e0282d4d1,country_e2867ab19f,L(defense-support),defense,0.0,3.290542211476846
mor_dd551ac044,𝓛 Law,researchcompany_f4de8c9e09,industrialcompany_7cfbe6b7e8,L(purchase/education),purchase,38459.037623304976,5.877776554492655
mor_81d3532a6f,𝓛 Law,strategiccompany_19901bf173,household_21bfe42a85,L(purchase/space),purchase,12892.594311462954,14.285617387091284
mor_47978bcc74,𝓛 Law,industrialcompany_97a11ef795,industrialcompany_956f5c8acc,L(purchase/housing),purchase,15685.35233871535,9.976040425569154
mor_83cdabcd44,𝓛 Law,mediacompany_5ef862a9f2,strategiccompany_53bfa25ba4,L(purchase/culture),purchase,39944.97504713455,1.8479796620113085
mor_e6252ef97f,𝓛 Law,researchcompany_82dc0f9edf,civiliancompany_1e50c0b917,L(purchase/biotech),purchase,32227.98121208242,6.313080404416054
mor_0f5472469e,𝓛 Law,cyberdefensecompact_08a70b1e54,country_ad40e6eea8,L(defense-support),defense,0.0,3.5564381280855324
mor_d5a74062e6,𝓛 Law,researchcompany_48fb06cd6b,industrialcompany_7cfbe6b7e8,L(purchase/biotech),purchase,6914.113784794478,5.42540403893015
mor_3fc585f74c,𝓛 Law,platformcompany_77affdcf0d,strategiccompany_19901bf173,L(purchase/insurance),purchase,11506.8242111816,8.821086417546999
mor_3f7e5775dd,𝓛 Law,researchcompany_82dc0f9edf,country_ad40e6eea8,L(purchase/biotech),purchase,54380.779682298664,6.840900180159931
mor_1563b707ca,𝓛 Law,industrialcompany_956f5c8acc,country_ad40e6eea8,L(purchase/logistics),purchase,61375.48827266898,1.8786587085914017
mor_ebd101e652,𝓛 Law,industrialcompany_f013da2dd3,industrialcompany_0fbee3d505,L(purchase/insurance),purchase,79048.62817404985,10.578059214605094
mor_2a10b6281e,𝓛 Law,strategiccompany_c9334d528e,industrialcompany_45e433d2eb,L(purchase/space),purchase,34666.88414284928,17.017748016915867
mor_d406041760,𝓛 Law,industrialcompany_d32cb19e45,platformcompany_77affdcf0d,L(purchase/finance),purchase,20136.095402926396,1.8280812878619415
mor_40b6790b19,𝓛 Law,mediacompany_f8e14ee9a7,strategiccompany_2301e228a4,L(purchase/tourism),purchase,45830.9880347605,1.9182603458686434
mor_3f10962f3b,𝓛 Law,industrialcompany_eefa11d327,strategiccompany_c9334d528e,L(purchase/energy),purchase,21270.067834192185,1.9699451175743574
mor_6799410540,𝓛 Law,mediacompany_cd4596d788,strategiccompany_7e99b98e05,L(purchase/health),purchase,10532.137108351293,5.3033904001362355
mor_bca6fd66dd,𝓛 Law,strategiccompany_6e611815a5,strategiccompany_c9334d528e,L(purchase/defense),purchase,8589.413853227836,12.017011241345369
mor_58c3e606ae,𝓛 Law,mediacompany_7eef8ee6fc,mediacompany_2cb705f3f4,L(purchase/media),purchase,15052.254541233942,1.8771660427903742
mor_b7398926e0,𝓛 Law,strategiccompany_19901bf173,industrialcompany_0fa3daf942,L(purchase/space),purchase,16812.63755234443,15.423263512146416
mor_c1ff6c6f9a,𝓛 Law,civiliancompany_1e50c0b917,strategiccompany_c9334d528e,L(purchase/insurance),purchase,37372.234261377256,9.345214853587581
mor_569f676e2c,𝓛 Law,civiliancompany_bd4c5d21f6,strategiccompany_15e3635be0,L(purchase/housing),purchase,35504.549219328816,10.198706529324777
mor_9870821956,𝓛 Law,strategiccompany_ef233feba5,country_57c0c633fd,L(purchase/defense),purchase,6189.767131421144,11.890612571885525
mor_73c9290a5a,𝓛 Law,researchcompany_7dcb6f4e02,strategiccompany_2301e228a4,L(purchase/research),purchase,75628.90455771502,8.148930029969767
mor_2f78cd528b,𝓛 Law,industrialcompany_a47144cce2,country_515c19532d,L(purchase/construction),purchase,4909.0270764300285,1.7833694406769232
mor_352716b415,𝓛 Law,platformcompany_8cfcacd280,household_8dc2710d4e,L(purchase/health),purchase,21406.485750774165,5.159442912406021
mor_c739683d93,𝓛 Law,industrialcompany_7cfbe6b7e8,platformcompany_77affdcf0d,L(purchase/water),purchase,22567.756287014163,1.8431274726995417
mor_4ec32b739b,𝓛 Law,mediacompany_8cbe79e001,household_f66e77d038,L(purchase/law),purchase,173678.59740264967,28.927179926348213
mor_91e36db22b,𝓛 Law,strategiccompany_15e3635be0,platformcompany_8cfcacd280,L(purchase/agriculture),purchase,48618.860946556524,1.8979433145782603
mor_a23171af07,𝓛 Law,strategiccompany_7e99b98e05,civiliancompany_61722ade62,L(purchase/finance),purchase,108219.55487255615,1.9318625866115697
mor_f7e658a36e,𝓛 Law,platformcompany_8cfcacd280,mediacompany_5ef862a9f2,L(purchase/health),purchase,19218.735532978302,5.181056368670626
mor_a2c56afa59,𝓛 Law,mediacompany_ab3a187961,researchcompany_f4de8c9e09,L(purchase/food),purchase,12978.945203222638,1.7910278228802798
mor_afe66f744d,𝓛 Law,civiliancompany_61722ade62,researchcompany_82dc0f9edf,L(purchase/health),purchase,5175.873892282996,4.640579012109276
mor_6777716acb,𝓛 Law,researchcompany_82dc0f9edf,country_57c0c633fd,L(purchase/biotech),purchase,12230.532801474814,5.15803335855444
mor_ed0cfdad88,𝓛 Law,mediacompany_7eef8ee6fc,civiliancompany_bd4c5d21f6,L(purchase/media),purchase,8524.406968653457,1.8109222364265571
mor_d9235738e1,𝓛 Law,industrialcompany_a47144cce2,researchcompany_2204f741cb,L(purchase/construction),purchase,73372.43994483458,1.944930194893019
mor_d4a85d4c9c,𝓛 Law,industrialcompany_f013da2dd3,industrialcompany_d0ca60b2b9,L(purchase/insurance),purchase,14974.154341157151,9.694614142916826
mor_a8f0c92a4b,𝓛 Law,mediacompany_f8e14ee9a7,household_d7640f0713,L(purchase/tourism),purchase,12278.855498622637,1.888212015587515
mor_01c4de1ee5,𝓛 Law,industrialcompany_7faa2fedf2,strategiccompany_6e611815a5,L(purchase/water),purchase,5726.6785207471,1.787720234691382
mor_0ecabd6c50,𝓛 Law,researchcompany_2204f741cb,country_ad40e6eea8,L(purchase/biotech),purchase,21374.856230765665,6.36160282572333
mor_38cf332242,𝓛 Law,industrialcompany_eefa11d327,industrialcompany_f2d67fe698,L(purchase/energy),purchase,10831.05005010418,1.8603200609386978
mor_1102bbb325,𝓛 Law,researchcompany_7dcb6f4e02,strategiccompany_2301e228a4,L(purchase/research),purchase,105795.50986749347,8.058798548675991
mor_48c34adf36,𝓛 Law,researchcompany_75b8d7c03e,strategiccompany_53bfa25ba4,L(purchase/biotech),purchase,5478.834712783291,5.587266297072139
mor_8b1df8c611,𝓛 Law,strategiccompany_2f5839186f,household_f66e77d038,L(purchase/defense),purchase,5630.531377933463,12.310359478830224
mor_0232cc14d6,𝓛 Law,industrialcompany_a4c745519b,platformcompany_77affdcf0d,L(purchase/semiconductors),purchase,3118.619905498071,1.764716951622056
mor_4b123230cf,𝓛 Law,maritimesecurityleague_5d151daa96,country_ad40e6eea8,L(defense-support),defense,0.0,3.4228328404670725
mor_65bd75bfb5,𝓛 Law,civiliancompany_61722ade62,researchcompany_7dcb6f4e02,L(purchase/health),purchase,64624.64787075482,5.6511310106121275
mor_71df7f05c4,𝓛 Law,industrialcompany_d0ca60b2b9,country_e2867ab19f,L(purchase/construction),purchase,26950.00966418612,1.8576583184932502
mor_1dceee279e,𝓛 Law,industrialcompany_0fa3daf942,civiliancompany_bd4c5d21f6,L(purchase/software),purchase,44729.2391356368,1.9238282718297044
mor_2a0e439bd6,𝓛 Law,industrialcompany_eefa11d327,household_a42f642700,L(purchase/energy),purchase,15912.244972979037,1.8747763526853596
mor_625ac1239a,𝓛 Law,mediacompany_ab3a187961,platformcompany_77affdcf0d,L(purchase/food),purchase,71539.97694565622,1.93165906917966
mor_f1578cf136,𝓛 Law,strategiccompany_2f5839186f,industrialcompany_f2d67fe698,L(purchase/defense),purchase,7762.724164739537,9.410680400310776
mor_802bce5f79,𝓛 Law,mediacompany_8cbe79e001,industrialcompany_a4c745519b,L(purchase/law),purchase,31705.36353865527,22.864946020961927
mor_a76f9d7e29,𝓛 Law,strategiccompany_53bfa25ba4,platformcompany_77affdcf0d,L(purchase/agriculture),purchase,46551.8119364729,1.9808078126477469
mor_99217fafb5,𝓛 Law,industrialcompany_f2d67fe698,strategiccompany_15e3635be0,L(purchase/construction),purchase,6490.90627493454,1.770895591395952
mor_db793e1d7e,𝓛 Law,strategiccompany_2301e228a4,industrialcompany_45e433d2eb,L(purchase/cybersecurity),purchase,15553.043406077066,5.11109696766482
mor_f2a8d96647,𝓛 Law,strategiccompany_ef233feba5,researchcompany_7dcb6f4e02,L(purchase/defense),purchase,30478.77286272034,11.670861142526421
mor_447f03c0bb,𝓛 Law,strategiccompany_6d22701402,strategiccompany_ef233feba5,L(purchase/space),purchase,16777.857473816148,14.901691389796966
mor_7f7860fbf2,𝓛 Law,industrialcompany_dace4c1a97,household_874eb99194,L(purchase/construction),purchase,16116.72264714734,1.8190009785812289
mor_4f61e6754d,𝓛 Law,country_fca545067b,mediacompany_2cb705f3f4,audit,audit,0.0,11.366971756651932
mor_915f471841,𝓛 Law,country_ad40e6eea8,industrialcompany_45e433d2eb,audit,audit,0.0,9.671529432612749
mor_29654ccd51,𝓛 Law,developmentbank_ef1e9b116f,mediacompany_5ef862a9f2,audit,audit,0.0,13.48180961411643
mor_8e1e3ea1a4,𝓛 Law,unitednations_3d6f5cd54f,industrialcompany_956f5c8acc,audit,audit,0.0,13.212196785279371
mor_3febf3f6d7,𝓛 Law,commercialbank_12eb7545f9,mediacompany_ab3a187961,audit,audit,0.0,13.31697673899754
mor_4fb6694728,𝓛 Law,investmentbank_78bea85766,researchcompany_2204f741cb,audit,audit,0.0,10.417027325667796
mor_df315eace8,𝓛 Law,centralbank_daf7e60705,civiliancompany_61722ade62,audit,audit,0.0,12.059373567500431
mor_9ac4f1060e,𝓛 Law,country_57c0c633fd,mediacompany_ab3a187961,audit,audit,0.0,13.335200647625218
mor_e0d5267ccc,𝓛 Law,centralbank_7362acc372,strategiccompany_2301e228a4,audit,audit,0.0,10.93045306878702
mor_72d63fdb6a,𝓛 Law,maritimesecurityleague_5d151daa96,mediacompany_8cbe79e001,audit,audit,0.0,10.343272522379383
