id,category,source,target,name,kind,fiat_value,truth_score
mor_b3260ccfcc,𝓔 Economy,mediacompany_2d871ff9bc,researchcompany_d70650fc91,purchase/culture,purchase,103650.43820889712,20.830765787888996
mor_5cc6f38e0e,𝓔 Economy,industrialcompany_73cb1e5487,industrialcompany_8a06fa6e5b,purchase/housing,purchase,30096.912317441627,25.65906054543145
mor_f85d01b01c,𝓔 Economy,industrialcompany_db4d818fd8,industrialcompany_6c11b11486,purchase/insurance,purchase,9956.530179469788,23.49075120151515
mor_f26279e286,𝓔 Economy,industrialcompany_d644cf6a6c,strategiccompany_c1f41a50d8,purchase/finance,purchase,31818.811464749117,24.02514313903135
mor_f07c3debdd,𝓔 Economy,industrialcompany_8a06fa6e5b,industrialcompany_db4d818fd8,purchase/logistics,purchase,20788.816713322507,22.85925064355925
mor_d5aff7edce,𝓔 Economy,industrialcompany_273e09678b,researchcompany_a20bd197a4,purchase/construction,purchase,23343.98788905791,29.16450618772158
mor_233fb42996,𝓔 Economy,investmentbank_a97977ab9d,country_d0569cdc08,loan-origination,loan,123342.16918990665,21.2625
mor_b56c3c47e7,𝓔 Economy,civiliancompany_5dbfb614fc,strategiccompany_e4987f002a,purchase/health,purchase,52665.10190682427,31.316888803187062
mor_87e0d92088,𝓔 Economy,mediacompany_6c039e226e,mediacompany_1b17b48105,purchase/law,purchase,78093.5390662886,32.66599147358882
mor_6adc049753,𝓔 Economy,strategiccompany_0407c0f3b0,household_837cb4a957,purchase/cybersecurity,purchase,29962.439271890817,29.070542002916604
mor_8ecb3e5b8e,𝓔 Economy,researchcompany_d70650fc91,household_248ff965f9,purchase/education,purchase,11067.478055674508,25.350220807399975
mor_27cc0a6256,𝓔 Economy,civiliancompany_b677ec97e5,researchcompany_937004117b,purchase/luxury,purchase,18935.818097362866,18.888261305937757
mor_c02c865a47,𝓔 Economy,industrialcompany_17475691f2,civiliancompany_0d45042f15,purchase/construction,purchase,21599.33377867396,28.947393102131816
mor_89e787f942,𝓔 Economy,industrialcompany_6c11b11486,mediacompany_5980bc7864,purchase/software,purchase,8116.701791272626,25.419679355661312
mor_39fbbf8650,𝓔 Economy,researchcompany_c6901c3cba,industrialcompany_4fd4b950a0,purchase/biotech,purchase,69917.7233703207,32.99817418495215
mor_3909c79f51,𝓔 Economy,strategiccompany_7d20e7a342,mediacompany_5980bc7864,purchase/space,purchase,75854.70901217523,33.195631662965376
mor_9b11bfcaea,𝓔 Economy,strategiccompany_87df2119fc,mediacompany_6b6f70f4d4,purchase/agriculture,purchase,21081.065185758685,25.319179411921745
mor_5130ecbe56,𝓔 Economy,mediacompany_1b17b48105,strategiccompany_8a1d7768c9,purchase/culture,purchase,5758.660059646047,15.880507860495756
mor_6f03a52a3c,𝓔 Economy,mediacompany_bd97dff58a,researchcompany_a20bd197a4,purchase/luxury,purchase,140919.1854319845,22.523494735199645
mor_419d62d8ba,𝓔 Economy,cyberdefensecompact_4d867d91c4,country_e8d83ed126,defense-support,defense,0.0,11.669844366765794
mor_8035ef8b3d,𝓔 Economy,strategiccompany_f2b222651a,household_1e5a821004,purchase/space,purchase,36733.90593273216,31.12124970058566
mor_f9cc113a92,𝓔 Economy,industrialcompany_e93e8deaf4,country_01a030c1e7,purchase/energy,purchase,105986.77740750101,33.52307627109167
mor_eee61f7c1a,𝓔 Economy,researchcompany_d70650fc91,mediacompany_2d871ff9bc,purchase/education,purchase,9254.474509615262,24.883399801967666
mor_585f027e29,𝓔 Economy,mediacompany_deff1b4854,researchcompany_75e3e7b824,purchase/media,purchase,75352.37204310397,19.13470174478836
mor_4144687389,𝓔 Economy,industrialcompany_e93e8deaf4,industrialcompany_5c981af315,purchase/energy,purchase,15858.212688327123,28.192114024779794
mor_044209eee9,𝓔 Economy,strategiccompany_c1f41a50d8,industrialcompany_db4d818fd8,purchase/cybersecurity,purchase,16328.606054581725,27.42047819157036
mor_2c783ae4d8,𝓔 Economy,industrialcompany_73cb1e5487,industrialcompany_b372319db2,purchase/housing,purchase,51322.914472122065,26.932684615353768
mor_51741f43fb,𝓔 Economy,mediacompany_bd97dff58a,mediacompany_6c039e226e,purchase/luxury,purchase,89739.35394982951,21.706148851871585
mor_ecd94951b3,𝓔 Economy,strategiccompany_e4987f002a,industrialcompany_73cb1e5487,purchase/space,purchase,13386.679502665407,28.233579423578277
mor_5aeb848703,𝓔 Economy,strategiccompany_87df2119fc,household_b904702d86,purchase/agriculture,purchase,9736.258660267185,23.43622345316822
mor_7a9c2553e1,𝓔 Economy,industrialcompany_4871efbfc7,household_837cb4a957,purchase/construction,purchase,4486.176652739475,24.55477803120121
mor_dde17a1e77,𝓔 Economy,platformcompany_45ab5ceb57,strategiccompany_d43f04bae5,purchase/health,purchase,14982.66948454892,27.817369861792887
mor_637851f30c,𝓔 Economy,industrialcompany_273e09678b,strategiccompany_7d20e7a342,purchase/construction,purchase,3235.592104993125,23.64157853427894
mor_06adc51740,𝓔 Economy,platformcompany_3119f56512,household_1e5a821004,purchase/insurance,purchase,6280.287254322051,22.367616932718374
mor_5b68c962df,𝓔 Economy,civiliancompany_0d45042f15,industrialcompany_db4d818fd8,purchase/insurance,purchase,37956.96529513913,26.752626382840237
mor_06d3ebcc8d,𝓔 Economy,developmentbank_9fd10fc75f,mediacompany_c763c96e43,loan-origination,loan,37912.938147877314,23.5125
mor_ac2b7bdd72,𝓔 Economy,strategiccompany_0407c0f3b0,industrialcompany_4871efbfc7,purchase/cybersecurity,purchase,5167.527937789399,24.293252942348083
mor_1eb0277d10,𝓔 Economy,mediacompany_1b17b48105,industrialcompany_8a06fa6e5b,purchase/culture,purchase,50847.699782946576,19.610945319381035
mor_810ae06d93,𝓔 Economy,strategiccompany_f2b222651a,industrialcompany_546e3f8936,purchase/space,purchase,10538.546554682187,27.5492751392464
mor_c5e7879fd2,𝓔 Economy,mediacompany_5980bc7864,country_bb82d03d82,purchase/food,purchase,16421.802820802604,26.620608822953585
mor_71aba158b8,𝓔 Economy,industrialcompany_4fd4b950a0,household_ac215c734e,purchase/construction,purchase,6520.353028128834,25.59978641018618
mor_2eaa82a3f2,𝓔 Economy,strategiccompany_5e96fa3c6c,industrialcompany_4871efbfc7,purchase/defense,purchase,4583.014104337643,25.31586283699031
mor_8d8e4b5635,𝓔 Economy,industrialcompany_b372319db2,household_1e5a821004,purchase/logistics,purchase,33252.753176020946,23.88959411114389
mor_4d5629c09e,𝓔 Economy,strategiccompany_d43f04bae5,country_deb175b52d,purchase/agriculture,purchase,12096.225635134117,23.965222906813377
mor_007181532e,𝓔 Economy,civiliancompany_7d749b2ace,researchcompany_a20bd197a4,purchase/housing,purchase,20145.83676353268,24.701139254507087
mor_18f05f3f8a,𝓔 Economy,industrialcompany_8a06fa6e5b,platformcompany_45ab5ceb57,purchase/logistics,purchase,69437.49917355068,25.50468435968716
mor_1d012c56fd,𝓔 Economy,industrialcompany_5c981af315,strategiccompany_0407c0f3b0,purchase/water,purchase,4948.225733218096,22.657745521523218
mor_b99ed7c37f,𝓔 Economy,researchcompany_75e3e7b824,strategiccompany_87df2119fc,purchase/food,purchase,91229.89682256471,31.13787466120711
mor_1e6b1b45da,𝓔 Economy,strategiccompany_1b52d318a2,industrialcompany_db4d818fd8,purchase/defense,purchase,12465.533347722749,28.19562335705484
mor_23489ef8c8,𝓔 Economy,mediacompany_6b6f70f4d4,strategiccompany_5e96fa3c6c,purchase/insurance,purchase,38921.75613682375,26.81380940968317
mor_020753a625,𝓔 Economy,industrialcompany_fd428ea976,household_39017bff9a,purchase/construction,purchase,26944.46713189134,29.565429489037765
mor_8f447dad04,𝓔 Economy,industrialcompany_273e09678b,civiliancompany_0d45042f15,purchase/construction,purchase,30309.545268423164,29.89437028230289
mor_173b4261a9,𝓔 Economy,strategiccompany_5e96fa3c6c,strategiccompany_87df2119fc,purchase/defense,purchase,4071.5060049601466,24.975300565065993
mor_10fbb1734d,𝓔 Economy,strategiccompany_0407c0f3b0,strategiccompany_5e96fa3c6c,purchase/cybersecurity,purchase,14499.323350092423,27.097508258647544
mor_6d23cb645c,𝓔 Economy,maritimesecurityleague_4126ecd0fb,country_e8d83ed126,defense-support,defense,0.0,18.490932846330473
mor_00108b06d0,𝓔 Economy,industrialcompany_db4d818fd8,platformcompany_45ab5ceb57,purchase/insurance,purchase,59815.96306232893,27.86127102667997
mor_95abcf42d9,𝓔 Economy,strategiccompany_e4987f002a,industrialcompany_73cb1e5487,purchase/space,purchase,13079.53305593532,28.167180984503176
mor_bd8e0bbfa9,𝓔 Economy,platformcompany_45ab5ceb57,household_248ff965f9,purchase/health,purchase,97414.09395394882,33.02907426664004
mor_9c93f82c23,𝓔 Economy,civiliancompany_5dbfb614fc,industrialcompany_b372319db2,purchase/health,purchase,64041.97695824472,31.86139007102626
mor_8063ca49e6,𝓔 Economy,researchcompany_a20bd197a4,household_ce71fbbcac,purchase/biotech,purchase,23084.25443251811,29.82446295682104
mor_16f29d042d,𝓔 Economy,industrialcompany_73cb1e5487,country_01a030c1e7,purchase/housing,purchase,21735.910651006627,24.882420879070526
mor_fa6b9483a5,𝓔 Economy,mediacompany_1b17b48105,industrialcompany_8a06fa6e5b,purchase/culture,purchase,55461.03917521826,19.759692160024162
mor_fa356f0846,𝓔 Economy,civiliancompany_0d45042f15,country_90e40c8555,purchase/insurance,purchase,10727.885825208346,23.672622114646327
mor_9535bc7c2e,𝓔 Economy,industrialcompany_4871efbfc7,mediacompany_bd97dff58a,purchase/construction,purchase,16573.112862065933,28.20703754772229
mor_fc34cff639,𝓔 Economy,strategiccompany_0407c0f3b0,country_d0569cdc08,purchase/cybersecurity,purchase,53550.04697848333,30.649001080718676
mor_8ae3c15c89,𝓔 Economy,mediacompany_bd97dff58a,strategiccompany_f2b222651a,purchase/luxury,purchase,123383.32440357779,22.28280509765263
mor_294986c3df,𝓔 Economy,mediacompany_c763c96e43,researchcompany_d70650fc91,purchase/tourism,purchase,10796.346090398409,15.738407216901418
mor_6e0dd4ab7b,𝓔 Economy,industrialcompany_273e09678b,country_bb82d03d82,purchase/construction,purchase,29436.09536919528,29.812638482338553
mor_77f25d3bb2,𝓔 Economy,industrialcompany_73cb1e5487,industrialcompany_e93e8deaf4,purchase/housing,purchase,17147.378964295473,24.316586063617976
mor_9c1de4c7e4,𝓔 Economy,strategiccompany_8a1d7768c9,country_e8d83ed126,purchase/finance,purchase,5005.614832773549,19.927029868505837
mor_84e0a8b39c,𝓔 Economy,industrialcompany_8a06fa6e5b,household_1e5a821004,purchase/logistics,purchase,63095.20285794654,25.294579452741107
mor_648dd5f8af,𝓔 Economy,mediacompany_2d871ff9bc,strategiccompany_87df2119fc,purchase/culture,purchase,16039.37585445102,17.6348099961086
mor_60f3df8841,𝓔 Economy,civiliancompany_5dbfb614fc,country_90e40c8555,purchase/health,purchase,18459.827318035743,28.398363205591725
mor_5f0fa55cf4,𝓔 Economy,industrialcompany_db4d818fd8,industrialcompany_5c981af315,purchase/insurance,purchase,19352.186500898093,25.110604693487243
mor_d3fe612722,𝓔 Economy,researchcompany_d70650fc91,strategiccompany_d43f04bae5,purchase/education,purchase,5223.521640901972,23.391094891517966
mor_6e40f387ea,𝓔 Economy,researchcompany_c6901c3cba,household_248ff965f9,purchase/biotech,purchase,2545.2311272120724,23.510546407010004
mor_a529d2cfc6,𝓔 Economy,industrialcompany_4fd4b950a0,country_90e40c8555,purchase/construction,purchase,7489.893986474815,25.987218666391524
mor_9a57c7dc30,𝓔 Economy,strategiccompany_61649e2941,strategiccompany_f2b222651a,purchase/defense,purchase,7251.520706584872,26.63639802173866
mor_edb91870b1,𝓔 Economy,researchcompany_937004117b,household_39017bff9a,purchase/research,purchase,22815.331751308328,28.731183572004163
mor_405587f76a,𝓔 Economy,industrialcompany_b372319db2,industrialcompany_fd428ea976,purchase/logistics,purchase,25285.614007924152,23.288783582181953
mor_636bcfb1b3,𝓔 Economy,strategiccompany_d43f04bae5,industrialcompany_546e3f8936,purchase/agriculture,purchase,331520.64249189914,32.03542655409479
mor_fbbe505a4e,𝓔 Economy,mediacompany_1b17b48105,researchcompany_13a692481e,purchase/culture,purchase,24565.65574446751,18.364944146770334
mor_01d101904e,𝓔 Economy,industrialcompany_73cb1e5487,industrialcompany_8a06fa6e5b,purchase/housing,purchase,4147.732733807467,20.930044091447858
mor_239fe6b621,𝓔 Economy,mediacompany_deff1b4854,mediacompany_2d871ff9bc,purchase/media,purchase,26564.305585814764,17.455726705387665
mor_be86f6c8b6,𝓔 Economy,mediacompany_6c039e226e,platformcompany_3119f56512,purchase/law,purchase,309775.00843776786,36.533012403704205
mor_e2d70d3260,𝓔 Economy,strategiccompany_e4987f002a,industrialcompany_fd428ea976,purchase/space,purchase,94716.08938688663,33.83090512196387
mor_0e15a21012,𝓔 Economy,industrialcompany_17475691f2,mediacompany_5980bc7864,purchase/construction,purchase,34371.854891826966,30.245926695986224
mor_9d5709c456,𝓔 Economy,civiliancompany_0d45042f15,household_248ff965f9,purchase/insurance,purchase,87354.00887131612,28.784368436194942
mor_09372ee133,𝓔 Economy,strategiccompany_5e96fa3c6c,civiliancompany_5dbfb614fc,purchase/defense,purchase,30685.986029257834,30.788459984977113
mor_9db6d669e4,𝓔 Economy,mediacompany_1b17b48105,industrialcompany_546e3f8936,purchase/culture,purchase,10063.129418895314,16.836420005689803
mor_66383f5394,𝓔 Economy,researchcompany_937004117b,industrialcompany_73cb1e5487,purchase/research,purchase,3451.099865557214,23.52196204831388
mor_b11c34d8d6,𝓔 Economy,researchcompany_13a692481e,strategiccompany_61649e2941,purchase/biotech,purchase,30585.1041732412,30.630254272541645
mor_0cd97d0a85,𝓔 Economy,researchcompany_d70650fc91,household_7079143608,purchase/education,purchase,36634.552184726665,28.473697724034235
mor_9f01f9db54,𝓔 Economy,mediacompany_33a293aaad,industrialcompany_d644cf6a6c,purchase/health,purchase,5064.70395475824,24.798211521053414
mor_20999b69fe,𝓔 Economy,strategiccompany_f2b222651a,strategiccompany_c1f41a50d8,purchase/space,purchase,375073.3495953498,37.76802341918075
mor_172a1d401b,𝓔 Economy,industrialcompany_fd428ea976,country_deb175b52d,purchase/construction,purchase,13449.540030873437,27.623336180842088
mor_1e7f49665c,𝓔 Economy,industrialcompany_5c981af315,household_39017bff9a,purchase/water,purchase,63309.83161657836,29.131761741061734
mor_e86e03d34a,𝓔 Economy,platformcompany_45ab5ceb57,country_bb82d03d82,purchase/health,purchase,406248.427836185,37.00458773015365
mor_dc49b8b67e,𝓔 Economy,industrialcompany_e93e8deaf4,country_deb175b52d,purchase/energy,purchase,41489.12460978456,30.891042555323086
mor_3a6e940c63,𝓔 Economy,maritimesecurityleague_4126ecd0fb,country_bb82d03d82,defense-support,defense,0.0,18.490932846330473
mor_fc38017e9e,𝓔 Economy,industrialcompany_4871efbfc7,strategiccompany_c1f41a50d8,purchase/construction,purchase,13684.457636996067,27.671733745235702
mor_5017e5e884,𝓔 Economy,industrialcompany_5aebed95aa,industrialcompany_5c981af315,purchase/water,purchase,8898.614231385798,24.148158553381474
mor_69e3fadd2f,𝓔 Economy,mediacompany_bd97dff58a,mediacompany_5980bc7864,purchase/luxury,purchase,92809.11601927338,21.76706874131356
mor_a5cd799cc8,𝓔 Economy,industrialcompany_b372319db2,strategiccompany_87df2119fc,purchase/logistics,purchase,9959.61139272055,21.24514529381871
mor_9e680802da,𝓔 Economy,mediacompany_5980bc7864,industrialcompany_4fd4b950a0,purchase/food,purchase,7596.084200704415,24.589733347570984
mor_ad7e321e2a,𝓔 Economy,strategiccompany_61649e2941,household_248ff965f9,purchase/defense,purchase,64755.02602257776,32.938014867439506
mor_77023954bc,𝓔 Economy,industrialcompany_db4d818fd8,strategiccompany_87df2119fc,purchase/insurance,purchase,45578.829888252876,27.198672862979947
mor_071b49d7ae,𝓔 Economy,industrialcompany_8a06fa6e5b,industrialcompany_e93e8deaf4,purchase/logistics,purchase,107620.94981326019,26.46588294963324
mor_7050d53cba,𝓔 Economy,strategiccompany_7d20e7a342,industrialcompany_273e09678b,purchase/space,purchase,12835.410808486553,28.1132853103031
mor_09d9fc1016,𝓔 Economy,civiliancompany_b677ec97e5,strategiccompany_7d20e7a342,purchase/luxury,purchase,104291.65807325224,21.978336752966552
mor_91d6d2f660,𝓔 Economy,mediacompany_1b17b48105,strategiccompany_5e96fa3c6c,purchase/culture,purchase,4097.879021195919,15.297873370650988
mor_c354e7bc8d,𝓔 Economy,mediacompany_6c039e226e,mediacompany_5980bc7864,purchase/law,purchase,38738.81358860084,30.698558338255072
mor_70406021fc,𝓔 Economy,industrialcompany_6c11b11486,researchcompany_75e3e7b824,purchase/software,purchase,11725.28495544762,26.415349116544903
mor_3413a64901,𝓔 Economy,industrialcompany_273e09678b,researchcompany_937004117b,purchase/construction,purchase,12615.943042086621,27.444503031306795
mor_97ae6758c0,𝓔 Economy,researchcompany_937004117b,strategiccompany_d43f04bae5,purchase/research,purchase,35189.74917545633,29.92641665227375
mor_ab77f3442d,𝓔 Economy,industrialcompany_4fd4b950a0,researchcompany_75e3e7b824,purchase/construction,purchase,38357.353168369016,30.552574579457737
mor_9f98dcc73e,𝓔 Economy,mediacompany_2d871ff9bc,strategiccompany_0407c0f3b0,purchase/culture,purchase,49309.92477721167,19.55834711872176
mor_95eebd3afe,𝓔 Economy,strategiccompany_87df2119fc,household_11598c4aca,purchase/agriculture,purchase,40651.11396776126,26.919776192629246
mor_d36038585e,𝓔 Economy,industrialcompany_e93e8deaf4,civiliancompany_5dbfb614fc,purchase/energy,purchase,20676.245991971813,28.936605062755138
mor_4674f1d8c1,𝓔 Economy,strategiccompany_87df2119fc,mediacompany_1b17b48105,purchase/agriculture,purchase,22639.69784271939,25.493044616439686
mor_ba36ef9d67,𝓔 Economy,strategiccompany_0407c0f3b0,household_39017bff9a,purchase/cybersecurity,purchase,41247.46519388373,29.939440388833106
mor_71e5b4322e,𝓔 Economy,mediacompany_33a293aaad,industrialcompany_17475691f2,purchase/health,purchase,20655.494830859938,28.711225630961454
mor_bf1fdce7c1,𝓔 Economy,strategiccompany_61649e2941,strategiccompany_87df2119fc,purchase/defense,purchase,19197.24464909974,29.438433373806888
mor_d15133c6b1,𝓔 Economy,industrialcompany_4871efbfc7,household_ce71fbbcac,purchase/construction,purchase,15480.82866977252,28.016474732707135
mor_955510b0e4,𝓔 Economy,strategiccompany_d43f04bae5,strategiccompany_8a1d7768c9,purchase/agriculture,purchase,18987.6316764032,25.064249791071624
mor_037dfa2027,𝓔 Economy,mediacompany_1b17b48105,country_d0569cdc08,purchase/culture,purchase,11347.052786743412,17.04207351936705
mor_bf8b91849f,𝓔 Economy,maritimesecurityleague_4126ecd0fb,country_e8d83ed126,defense-support,defense,0.0,18.490932846330473
mor_35cc874a2a,𝓔 Economy,cyberdefensecompact_4d867d91c4,country_bb82d03d82,defense-support,defense,0.0,11.669844366765794
mor_5893feccc5,𝓔 Economy,mediacompany_6c039e226e,strategiccompany_e4987f002a,purchase/law,purchase,32305.8023456485,30.188944052478536
mor_b93a83411e,𝓔 Economy,civiliancompany_0d45042f15,industrialcompany_db4d818fd8,purchase/insurance,purchase,47547.71300166792,27.301757579403525
mor_3aff8a4132,𝓔 Economy,strategiccompany_5e96fa3c6c,household_3288b434ed,purchase/defense,purchase,21637.116571839557,29.78279814173565
mor_704373dc0b,𝓔 Economy,industrialcompany_6c11b11486,researchcompany_c6901c3cba,purchase/software,purchase,6712.4185408972535,24.905477056196304
mor_9e71c21681,𝓔 Economy,researchcompany_75e3e7b824,industrialcompany_fd428ea976,purchase/food,purchase,12746.381592190211,25.953197018910036
mor_8ff7c4cf98,𝓔 Economy,industrialcompany_546e3f8936,strategiccompany_d43f04bae5,purchase/semiconductors,purchase,4003.9743743026506,23.082296776563904
mor_4c858c1a04,𝓔 Economy,industrialcompany_273e09678b,industrialcompany_546e3f8936,purchase/construction,purchase,15547.919223863255,28.02856157055233
mor_bdc312e3d3,𝓔 Economy,industrialcompany_fd428ea976,industrialcompany_e93e8deaf4,purchase/construction,purchase,23068.583295276105,29.13133471008307
mor_3d31b5aa3e,𝓔 Economy,strategiccompany_0407c0f3b0,strategiccompany_5e96fa3c6c,purchase/cybersecurity,purchase,2710.0808127166965,22.539231066174136
mor_4828bf6deb,𝓔 Economy,industrialcompany_17475691f2,household_8d9e951a3c,purchase/construction,purchase,50254.40373457711,31.3076860078949
mor_20bdc68b9c,𝓔 Economy,researchcompany_75e3e7b824,industrialcompany_8a06fa6e5b,purchase/food,purchase,52433.22090210784,29.67885391892214
mor_5418347094,𝓔 Economy,mediacompany_1b17b48105,household_8d9e951a3c,purchase/culture,purchase,25739.207547384114,18.4448705875482
mor_fd4eed6747,𝓔 Economy,researchcompany_937004117b,household_7079143608,purchase/research,purchase,27797.272802354117,29.27596013794049
mor_dbe045a02c,𝓔 Economy,developmentbank_45f4d4a40e,researchcompany_8a03681c96,loan-origination,loan,49319.81057926923,23.5125
mor_7d36ffeddc,𝓔 Economy,civiliancompany_5dbfb614fc,mediacompany_6c039e226e,purchase/health,purchase,79799.00460751232,32.4737842938344
mor_4960e841ba,𝓔 Economy,researchcompany_8a03681c96,industrialcompany_e93e8deaf4,purchase/biotech,purchase,20983.00661566154,29.551141356647808
mor_1587a395d7,𝓔 Economy,strategiccompany_87df2119fc,household_0c5ea5876f,purchase/agriculture,purchase,39428.19420184733,26.845321340507258
mor_2cbfe665f1,𝓔 Economy,industrialcompany_b372319db2,civiliancompany_b677ec97e5,purchase/logistics,purchase,3012.643992892962,18.622721766031646
mor_4440b4826e,𝓔 Economy,industrialcompany_273e09678b,strategiccompany_61649e2941,purchase/construction,purchase,23491.061750408375,29.18206076093307
mor_1b160a8ddc,𝓔 Economy,industrialcompany_5aebed95aa,strategiccompany_8a1d7768c9,purchase/water,purchase,90608.33718507185,30.04235386724308
mor_d2a56e6799,𝓔 Economy,platformcompany_3119f56512,industrialcompany_546e3f8936,purchase/insurance,purchase,11916.91492082367,23.928821211061898
mor_8fad1160a2,𝓔 Economy,industrialcompany_e93e8deaf4,researchcompany_13a692481e,purchase/energy,purchase,1717.3382789993625,21.955190683784014
mor_a695a3a019,𝓔 Economy,mediacompany_6b6f70f4d4,researchcompany_a20bd197a4,purchase/insurance,purchase,17983.9527534931,24.931875881330146
mor_067bb294a6,𝓔 Economy,mutualdefensepact_1b5d3e0e69,country_d0569cdc08,defense-support,defense,0.0,14.435546938765036
mor_25969dbfaa,𝓔 Economy,maritimesecurityleague_4126ecd0fb,country_deb175b52d,defense-support,defense,0.0,18.490932846330473
mor_6dd83b0820,𝓔 Economy,researchcompany_d70650fc91,industrialcompany_546e3f8936,purchase/education,purchase,20633.7835196783,26.975680414258218
mor_8b48a3e14c,𝓔 Economy,strategiccompany_e4987f002a,industrialcompany_db4d818fd8,purchase/space,purchase,8328.850454507006,26.876160318174126
mor_20674bd7e6,𝓔 Economy,mediacompany_6c039e226e,industrialcompany_73cb1e5487,purchase/law,purchase,19343.775071405275,28.74966652846322
mor_6693ffd450,𝓔 Economy,cyberdefensecompact_4d867d91c4,country_deb175b52d,defense-support,defense,0.0,11.669844366765794
mor_06914945d9,𝓔 Economy,mediacompany_5980bc7864,researchcompany_c6901c3cba,purchase/food,purchase,358.2348284413758,16.550747145929627
mor_ebad44d637,𝓔 Economy,mediacompany_1b17b48105,country_d0569cdc08,purchase/culture,purchase,3061.105308425607,14.798402327018241
mor_5d91d7e563,𝓔 Economy,researchcompany_13a692481e,country_e8d83ed126,purchase/biotech,purchase,21779.1747948311,29.657795528404908
mor_2a6884cb09,𝓔 Economy,mediacompany_6b6f70f4d4,industrialcompany_273e09678b,purchase/insurance,purchase,84470.6335399143,28.702551373987987
mor_5731cdd2aa,𝓔 Economy,researchcompany_c6901c3cba,mediacompany_6b6f70f4d4,purchase/biotech,purchase,7295.623055050498,26.525758072935805
mor_77e9dd3e50,𝓔 Economy,industrialcompany_6c11b11486,household_0c5ea5876f,purchase/software,purchase,7033.367013093706,25.031901722964022
mor_586645e3c4,𝓔 Economy,mediacompany_bd97dff58a,civiliancompany_b677ec97e5,purchase/luxury,purchase,49503.698289492255,20.628751162206097
mor_70171a2a5d,𝓔 Economy,strategiccompany_0407c0f3b0,household_0c5ea5876f,purchase/cybersecurity,purchase,44249.85662678897,30.13043741659116
mor_73c2b22dd5,𝓔 Economy,civiliancompany_b677ec97e5,strategiccompany_0407c0f3b0,purchase/luxury,purchase,8843.11247981286,17.509293149497374
mor_96dc9d70bc,𝓔 Economy,developmentbank_9fd10fc75f,civiliancompany_7d749b2ace,loan-origination,loan,33861.350689955165,23.5125
mor_98d5d557f2,𝓔 Economy,platformcompany_45ab5ceb57,country_deb175b52d,purchase/health,purchase,271541.266783816,35.88305466864334
mor_3b9f5af834,𝓔 Economy,industrialcompany_fd428ea976,strategiccompany_0407c0f3b0,purchase/construction,purchase,15250.084802429488,27.97450101106759
mor_d65cb3240c,𝓔 Economy,researchcompany_75e3e7b824,strategiccompany_5e96fa3c6c,purchase/food,purchase,13088.507521014688,26.022969291225433
mor_8adcf05b4f,𝓔 Economy,strategiccompany_f2b222651a,household_1e5a821004,purchase/space,purchase,52483.685497196464,32.141965986822385
mor_6d865513e6,𝓔 Economy,industrialcompany_e93e8deaf4,country_90e40c8555,purchase/energy,purchase,23618.02072775673,29.309908131261636
mor_822e2ec2d4,𝓔 Economy,strategiccompany_7d20e7a342,industrialcompany_17475691f2,purchase/space,purchase,52353.002316128164,32.13483391285556
mor_f41c9939ab,𝓔 Economy,investmentbank_64b9f52658,industrialcompany_4871efbfc7,loan-origination,loan,87838.03379038187,21.2625
mor_b10a2473f2,𝓔 Economy,strategiccompany_61649e2941,strategiccompany_e4987f002a,purchase/defense,purchase,32168.881799816365,30.92429746693752
mor_b50cf5f9df,𝓔 Economy,researchcompany_a20bd197a4,strategiccompany_0407c0f3b0,purchase/biotech,purchase,58037.04743378951,32.46479804129725
mor_0762be3242,𝓔 Economy,strategiccompany_0407c0f3b0,mediacompany_6c039e226e,purchase/cybersecurity,purchase,8233.041921073878,25.559182186740244
mor_dcc61f4f37,𝓔 Economy,industrialcompany_6c11b11486,mediacompany_bd97dff58a,purchase/software,purchase,39205.44569376654,29.682961891097904
mor_25ef8713c2,𝓔 Economy,civiliancompany_7d749b2ace,civiliancompany_0d45042f15,purchase/housing,purchase,29787.044979059978,25.634364471455978
mor_ed18124b62,𝓔 Economy,mediacompany_6b6f70f4d4,strategiccompany_7d20e7a342,purchase/insurance,purchase,12295.511551173244,24.00505199514764
mor_7dcb5a80c8,𝓔 Economy,strategiccompany_8a1d7768c9,researchcompany_937004117b,purchase/finance,purchase,4632.333718969953,19.75532672071842
mor_2a58ecc34d,𝓔 Economy,mediacompany_6c039e226e,strategiccompany_e4987f002a,purchase/law,purchase,43705.53612518028,31.037093845151055
mor_086313c181,𝓔 Economy,researchcompany_937004117b,strategiccompany_d43f04bae5,purchase/research,purchase,15328.20809054289,27.634122239469495
mor_1232856e9a,𝓔 Economy,platformcompany_3119f56512,industrialcompany_546e3f8936,purchase/insurance,purchase,2557.699218403685,20.178467058588488
mor_74edab457b,𝓔 Economy,strategiccompany_d43f04bae5,household_837cb4a957,purchase/agriculture,purchase,19229.00790032229,25.095040343176283
mor_257232ef37,𝓔 Economy,mediacompany_33a293aaad,country_e8d83ed126,purchase/health,purchase,6075.216319582498,25.304590703626783
mor_d475d079b0,𝓔 Economy,researchcompany_c6901c3cba,mediacompany_c763c96e43,purchase/biotech,purchase,4290.983958294585,25.00594050468452
mor_99d582c6f1,𝓔 Economy,strategiccompany_87df2119fc,industrialcompany_e93e8deaf4,purchase/agriculture,purchase,30569.085770805003,26.224989752932448
