day,price_index,basic_price_index,broad_money,net_money,total_liability,created_today,destroyed_today,liability_today,events_today,tx_volume_today,unemployment,avg_health,avg_stress,avg_trust,avg_reputation,gini_positive_money,food_stock_ratio,water_stock_ratio,energy_stock_ratio,oxygen_stock_ratio,spares_stock_ratio,media_truth_index,media_manipulation_index,station_safety,orbit_debris_risk,appeals_granted_total,events_disputed_total,lambda_food,lambda_media,lambda_space
113,546.0063010251314,628.499021862304,9268246.476338126,9266979.66640082,1266.8099373044226,2090.9861670031464,1938.714486914059,26.80490231810156,1337,1941.884099966976,0.24680851063829787,0.023062356945250957,0.9987711588212265,1.0,0.65092059826057,0.3070837783286222,0.0,0.0,0.0,0.5010308140632133,0.0,0.7826366165332528,0.11683035097749303,0.6033571378459612,0.02253825619136636,1174,2094,6.61853750133488,3.1885245078271445,11.569226855450223
114,545.9320093570035,628.5024477591431,9268270.38808775,9266993.950893197,1276.4371945507519,1965.6036565422005,1941.6919069180774,9.627257246329116,1311,1873.0327174666895,0.24786324786324787,0.022989074336992748,0.9993371641793167,1.0,0.6509821592248077,0.30772755503631566,0.0,0.0,0.0,0.4960205059225812,0.0,0.8483586821686291,0.12034977096147292,0.5979569815963529,0.019835473246366885,1184,2113,6.591427971729413,3.150262213733219,11.544700094516667
115,545.9464634848258,628.5058222675295,9268295.674976733,9266999.797767904,1295.8772088304236,1948.2373397998858,1922.9504508147456,19.440014279671882,1308,1841.3208588389891,0.24786324786324787,0.022854444583422565,0.9994535348730168,1.0,0.6508115527545928,0.30822870584490514,0.0,0.0,0.0,0.4910603008633554,0.0,0.8476767361931042,0.12501563018254488,0.593307020406357,0.017701881777444493,1190,2125,6.564429482757209,3.11245906716842,11.520225330316292
116,545.9881408121283,628.5091461582904,9268397.825647559,9267083.27070865,1314.5549389091534,2053.423208652839,1951.2725378261975,18.677730078729706,1317,1856.8989338891613,0.2446351931330472,0.023007072323834726,0.999571181456772,1.0,0.6512321934594154,0.30617764678836856,0.0,0.0,0.0,0.48614969785472184,0.0,0.8868786204179456,0.08079141076297419,0.5874015713458771,0.016200804463825807,1198,2139,6.537541579595835,3.075109558362399,11.49580245261602
117,545.9071686392231,628.5124201906897,9267913.676228177,9266582.551269433,1331.1249587439825,1586.6972198114634,2070.84663919949,16.570019834828994,1289,6246.863789322805,0.24568965517241378,0.022872424242105494,0.9995040164857253,0.9981503869330234,0.650216006587782,0.30785613237000886,0.0,0.0,0.0,0.4812882008761746,0.0,0.38077650655568845,0.1942483266936965,0.5824261322569995,0.013539670043326485,1206,2159,6.510763809285811,3.03820824366205,11.471431351416474
118,545.9485248595965,628.515645112603,9268025.615438145,9266672.318760406,1353.2966777386441,1969.561661202522,1857.622451227505,22.17171899466168,1319,4369.550809940266,0.24242424242424243,0.02301390690526132,0.9991368149253812,0.999705861086723,0.6508609659803449,0.3092657499521083,0.0,0.0,0.0,0.47647531886741284,0.0,0.8212690557422967,0.08819144917517971,0.5834091252063538,0.012278335139667697,1217,2172,6.4840957207229755,3.0017497447381056,11.44711191695147
119,545.9907726248223,628.5188216606876,9268602.628398005,9267228.153205171,1374.4751928322328,1942.8142169080777,1857.7733461326995,21.178515093588636,1298,2532.1299703396116,0.2391304347826087,0.023225989709550206,0.9994753925642149,0.9998780123070309,0.6508197797475239,0.3074523789273236,0.0,0.0,0.0,0.4717105656787387,0.0,0.8580257861074113,0.11120885692891119,0.5903017529257999,0.010753603692662716,1228,2193,6.457536864650894,2.9657287478012484,11.422844039687533
120,546.0054204558843,628.5219505605512,9268693.506293245,9267307.079664975,1386.4266282706149,1943.8612104667272,1852.983315226369,11.95143543838211,1291,1959.364659097734,0.2391304347826087,0.02287608921735587,0.999511070214403,0.9999223842504162,0.6506784470362377,0.30813226075324374,0.0,0.0,0.0,0.4669934600219513,0.0,0.8670552756491694,0.09526308762517592,0.6021083641796332,0.00977497726572273,1235,2204,6.431086793653284,2.9301400028276334,11.398627610323395
121,546.0191622910701,628.5250325269166,9268785.17655604,9267376.170202656,1409.0063533838436,1931.9239555371032,1840.2536927446572,22.579725113228697,1301,1779.4225149354127,0.2391304347826087,0.023095164401666323,0.999238979162048,0.9999811732145663,0.6505482642535303,0.3087755732374977,0.0,0.0,0.0,0.46232352542173183,0.0,0.8832514224626766,0.09367220622953339,0.6131396512182126,0.007547888332473178,1244,2223,6.40474506214648,2.8949783227937016,11.37446251978951
122,546.033622511784,628.5280682637865,9268713.860548027,9267277.578020945,1436.282527082892,1775.627270303912,1846.9432783150748,27.276173699048584,1295,1798.5426415630764,0.2391304347826087,0.023254133286960323,0.9997430538076479,0.9990354985439018,0.6503318752212804,0.30953176198466403,0.0,0.0,0.0,0.4577002901675145,0.0,0.7285041377108393,0.156670818814661,0.620514200153748,0.005162075754467382,1257,2244,6.378511226371928,2.8602385829201773,11.350348659247556
123,546.1040083428991,628.5310584646035,9268837.694094047,9267380.92536667,1456.768727377392,1925.3818710976382,1801.5483250769391,20.48620029450005,1305,6569.396566149653,0.2324561403508772,0.023074350481842625,0.9994182155327584,0.9997145912985644,0.6490878009459236,0.30916142524268575,0.0,0.0,0.0,0.4531232872658394,0.0,0.8447796860717007,0.07077996746066657,0.6238605835623038,0.0034781349381390867,1268,2260,6.352384844388709,2.8259157199251352,11.326285920089951
124,546.1453817795211,628.5340038124081,9268948.225109257,9267472.679732328,1475.5453769287556,1884.5999802604015,1774.0689650512825,18.776649551363523,1301,1982.4345212494595,0.2290748898678414,0.02319720712053881,0.9994177224715937,0.9998681826732467,0.6482455637015204,0.310502621940443,0.0,0.0,0.0,0.44859205439318095,0.0,0.8189452803846469,0.08515092917458916,0.6349408873955563,0.0017036727534409405,1282,2281,6.326365476066093,2.7920047312860334,11.302274193939361
125,546.1609971598074,628.5369049799956,9269023.82356365,9267526.054555066,1497.7690085836953,1872.1936034878788,1796.5951490950788,22.223631654940107,1294,1908.485945382498,0.2290748898678414,0.023085195086067083,0.999428989616512,0.9999560608910822,0.6481009917373809,0.31073240354349174,0.0,0.0,0.0,0.44410613384924913,0.0,0.8974985812988661,0.10736329453975711,0.6422239534984506,0.0001900644453749884,1291,2301,6.300452683076126,2.758500674510601,11.27831337264821
126,546.1733083699046,628.5397626300694,9269590.499437578,9268072.80838253,1517.691055050384,1854.356543951978,1792.0517326840552,19.92204646668881,1293,2386.6823731567983,0.2290748898678414,0.02315099774147011,0.9995393986747664,1.0,0.6479550778780101,0.3100214559193475,0.0,0.0,0.0,0.4396650725107566,0.0,0.8757733464092122,0.10357523494326584,0.6456259579995549,0.0,1295,2312,6.274646028886247,2.7253986664164738,11.254403348298196
127,546.2129490284968,628.542577415392,9269543.63711247,9268002.837384103,1540.7997283667626,1730.2758577646582,1777.1381828746182,23.10867331637853,1296,4657.909670055476,0.22566371681415928,0.023314329565402313,0.9993865600574137,0.9997868792930378,0.6480674509318968,0.3087211726377901,0.0,0.0,0.0,0.43526842178564906,0.0,0.6533309802108273,0.1560494101655159,0.6497476727622074,0.0,1308,2331,6.2489450787519285,2.692693882419476,11.230544013199802
128,546.2862695151861,628.5453499789348,9269609.352402886,9268049.38255256,1559.9698503251439,1808.6561619753654,1742.940871559395,19.170121958381248,1300,1965.2562562910182,0.21875,0.023296055311687332,0.9991219414617107,0.999972907111563,0.648602939861866,0.30923379590890643,0.0,0.0,0.0,0.43091573756779256,0.0,0.8271840303723169,0.17073853444298845,0.6522779255447058,0.01362219332597783,1319,2350,6.2233493997093605,2.6603815558304422,11.206735259891818
129,546.2054365179984,628.5480809540246,9269710.349013843,9268139.610562872,1570.7384509693127,1819.5748335894896,1718.5782226346505,10.768600644168732,1283,1967.3320581029775,0.21973094170403587,0.02323812993724638,0.9992367702720306,1.0,0.6474010110320573,0.30921206443998184,0.0,0.0,0.0,0.4266065801921146,0.0,0.8450726883740869,0.11211285936741208,0.6502648159847509,0.012317406334221443,1325,2370,6.19785856056815,2.628456977160477,11.182976981140847
130,546.2784997632641,628.5507709644879,9269717.88345256,9268128.250130804,1589.6333217569627,1764.9402104738745,1757.405771752745,18.894870787649943,1265,1942.8429352320475,0.21266968325791855,0.022999188860233544,0.999397754672363,1.0,0.6461686766312156,0.31154912739690865,0.0,0.0,0.0,0.42234051439019343,0.0,0.8294140607844369,0.12365581400100766,0.6484948044195405,0.01066391450641278,1331,2383,6.172472131904064,2.596915493434551,11.159269069940828
131,546.3215700803757,628.5534206247943,9269823.651635451,9268182.85300459,1640.7986308626455,1812.3674158444144,1706.5992329555775,51.16530910568297,1288,1828.8924807295932,0.20909090909090908,0.02321057964990364,0.9994241878891867,1.0,0.6459860892638196,0.31095856703012914,0.0,0.0,0.0,0.41811710924629153,0.0,0.8651700088463282,0.08828147495814069,0.6466088549444554,0.007695540972452287,1341,2405,6.147189686051784,2.5657525075133365,11.135611419512554
132,546.3625474370424,628.556030540196,9269896.074894443,9268201.648788802,1694.426105642055,1722.0115934541964,1649.588334460449,53.62747477940956,1264,8312.195631278862,0.2054794520547945,0.023167079141494473,0.9995692319814278,1.0,0.6460743039070972,0.30996853759243037,0.0,0.0,0.0,0.41393593815382856,0.0,0.8684239424625688,0.10202032766666072,0.6467102432744837,0.004874166130398832,1351,2419,6.122010797097716,2.5349634774231764,11.112003923303186
133,546.3755131435368,628.5586013068669,9270420.334802134,9268670.77434843,1749.5604537043032,1708.8686652429342,1693.0235344603402,55.13434806224811,1272,2270.10774693142,0.2054794520547945,0.023326201761375658,0.9995788699042829,1.0,0.6459043767573684,0.3092897886491228,0.0,0.0,0.0,0.4097965787722903,0.0,0.8744321519303043,0.09617605057604024,0.6440327817515017,0.002100362633798283,1360,2434,6.096935040872804,2.5045439156940983,11.088446474985783
134,546.4214877652395,628.5611335120375,9270246.900709987,9268451.992841128,1794.9078688588602,1528.7387301193162,1702.1728222677914,45.34741515455701,1262,1705.0663232288548,0.2018348623853211,0.023236409220731984,0.9994230046418984,0.9995143676957414,0.646368978730692,0.30773780108762305,0.0,0.0,0.0,0.4056986129845674,0.0,0.6055633958432776,0.19110368882005935,0.6412340127831985,0.0004549352663548636,1372,2452,6.071961994945389,2.474489388705769,11.064938968458813
135,546.4854666278376,628.5636277341307,9270227.404817432,9268385.529313091,1841.8755043412787,1674.9894274856613,1694.4853200377827,46.96763548241819,1275,1769.6644258736555,0.2018348623853211,0.023096694043236617,0.9990359181577251,0.9994830912801623,0.646177842809333,0.3081886558233453,0.0,0.0,0.0,0.40164162685472177,0.0,0.7721101864495375,0.14148384362857833,0.638228530807754,0.0,1376,2460,6.047091238614093,2.4447955160413,11.04148129784568
136,546.397107608063,628.5660845428924,9270238.136845898,9268338.773966465,1899.3628794318897,1650.8472326656386,1640.1152042020394,57.48737509061085,1241,1620.6608442974828,0.20276497695852536,0.02299134747872285,0.9995307137354568,0.9999260047865071,0.6459952026304506,0.30964098900965653,0.0,0.0,0.0,0.39762521058617456,0.0,0.8703036896416642,0.10716842133714283,0.6359858344905822,0.0,1381,2475,6.022322352900729,2.4154579698488043,11.018073357494247
137,546.410769353289,628.5685044995228,9270270.011499587,9268312.530020764,1957.481478823272,1622.2815553529213,1590.4069016604224,58.11859939138217,1237,1568.3109312219005,0.20276497695852536,0.022964210851748216,0.9992249645247646,0.9999652166538874,0.6458439488729623,0.3098686423281527,0.0,0.0,0.0,0.39364895848031284,0.0,0.8489112079222219,0.08620081617641286,0.632064007301686,0.0,1392,2491,5.997654920543248,2.3864724742106187,10.99471504197636
138,546.3893229413515,628.5708881568036,9270318.55133961,9268295.88961619,2022.661723420286,1654.76998786794,1606.2301478468103,65.18024459701381,1260,1594.857488345712,0.19626168224299065,0.02328181742516566,0.9994171262379111,0.9999823645184429,0.6460302952115673,0.31167550851505044,0.0,0.0,0.0,0.3897124688955097,0.0,0.8548089430757453,0.0877633189586697,0.6269603201422204,0.0,1403,2508,5.973088525988703,2.3578348045200914,10.971406246087371
139,546.4061557408676,628.5732360592253,9270341.85585051,9268270.492782602,2071.363067908893,1615.4042188375026,1592.0997079388874,48.70134448860668,1245,1749.3620973445747,0.19626168224299065,0.023205601024585822,0.9995249033933795,1.0,0.6458703443333842,0.31201340734238836,0.0,0.0,0.0,0.3858153442065546,0.0,0.8540407677259428,0.1361206829916216,0.6208415175424385,0.0,1410,2521,5.948622755386253,2.3295407868658504,10.948146864845667
140,546.4216772875506,628.5755487431106,9270915.406663833,9268794.788527498,2120.6181363357127,1647.2476357362295,1590.3799179923253,49.255068426819065,1251,3546.0324405548813,0.19626168224299065,0.023065105660865448,0.9994345752012159,1.0,0.6457175003419302,0.3110972346491667,0.0,0.0,0.0,0.38195719076448903,0.0,0.8946327087358438,0.07795777755241308,0.6258116007455041,0.0,1414,2532,5.924257196580191,2.30158629742346,10.924936793492193
141,546.4328301084356,628.5778267367376,9270924.522571106,9268744.565740779,2179.9568303269093,1574.223746865919,1565.107839590364,59.338693991196955,1231,3503.5290359664273,0.19626168224299065,0.023238568437898666,0.9996891628434209,1.0,0.6455513786953361,0.3113675819514825,0.0,0.0,0.0,0.37813761885684416,0.0,0.8827830426271257,0.10489685157315372,0.6262968111561495,0.0,1419,2545,5.899991439102998,2.2739672618543785,10.90177592748999
142,546.4464833196296,628.5800705604604,9270953.699339436,9268743.226092042,2210.4732473953577,1595.169422429831,1565.9926541034288,30.516417068448483,1236,1913.1057445484407,0.19626168224299065,0.023201506168517134,0.9994814804447903,1.0,0.6453913127258928,0.31165517338677007,0.0,0.0,0.0,0.3743562426682757,0.0,0.8511526080859566,0.09737879890895032,0.6246713649678455,0.0,1431,2565,5.875825074168433,2.2466796547121257,10.87866416252371
143,546.4627958017511,628.5822807268271,9270928.84995955,9268692.200982386,2236.648977164107,1564.7480377273373,1589.5974176115542,26.17572976874866,1236,1759.9565945799031,0.19626168224299065,0.0230723291395793,0.9995430800061832,1.0,0.6452051548872678,0.31187972465096747,0.0,0.0,0.0,0.370612680241593,0.0,0.8570781943529346,0.09773293719394166,0.6261035977692059,0.0,1438,2576,5.851757694664639,2.2197194988555804,10.85560139449916
144,546.537714175452,628.5844577406983,9270903.970020264,9268635.504946258,2268.4650740055063,1549.0030913057697,1573.8830305906897,31.816096841399435,1235,1870.7991366392455,0.18867924528301888,0.0231814907690093,0.9994605203989452,1.0,0.6457754075926945,0.3142416682956941,0.0,0.0,0.0,0.36690655343917705,0.0,0.8573265546115993,0.09264212388009051,0.6244810993000355,0.0,1441,2585,5.827788895147293,2.1930828648693135,10.832587519542821
145,546.6167365749747,628.5866020993616,9270882.688693494,9268581.556900144,2301.1317933489872,1510.722580795576,1532.0039075671925,32.666719343481105,1236,1999.9848629210323,0.18095238095238095,0.02332194469161675,0.9996170872450624,0.9996840548948904,0.6473727688548209,0.31065194874184265,0.0,0.0,0.0,0.3632374879047853,0.0,0.7273539636647534,0.18545760145283238,0.597705223603628,0.0,1454,2604,5.80391827183277,2.166765870490882,10.80962243400139
146,546.6327074019189,628.5887142926449,9270900.45655296,9268578.138365895,2322.318187066807,1532.6758879242946,1514.9080284570136,21.186393717818984,1221,1678.1703614226103,0.18095238095238095,0.02319256683394362,0.9990667932310826,0.9999406352257361,0.6472148210843854,0.3109046810904237,0.0,0.0,0.0,0.3596051130257374,0.0,0.8475521562940598,0.06575606505792989,0.5944299138337921,0.0,1461,2622,5.7801454225913425,2.1407646800449913,10.786706034441307
147,546.6477713940841,628.590794803029,9271404.475743575,9269057.951546898,2346.524196678209,1519.0788417939118,1527.251329901548,24.206009611402763,1233,3892.1153162404094,0.18095238095238095,0.02336835407094885,0.999232448440593,1.0,0.6470373283961504,0.3099371933367705,0.0,0.0,0.0,0.35600906189548004,0.0,0.8253500148629732,0.14698618789367618,0.5653256843064548,0.0,1467,2634,5.756469946940408,2.1150755038844515,10.763838217648292
148,546.6676928195898,628.5928441057572,9271394.926475283,9269022.205242887,2372.721232394216,1509.1612586061926,1518.7105268990824,26.19703571600689,1217,2138.447736863908,0.18095238095238095,0.02314126185505184,0.999674147010147,1.0,0.6468480472507379,0.31047923584686465,0.0,0.0,0.0,0.35244897127652525,0.0,0.7534009977786614,0.1665195743081164,0.5554655322788326,0.013581575148726047,1480,2652,5.73289144603774,2.089694597837838,10.741018880626877
149,546.687733944505,628.5948626689445,9271434.50875691,9269041.78344822,2392.7253086905394,1546.1789865480616,1506.5967049196813,20.004076296323213,1222,1904.721094380529,0.18095238095238095,0.02313502808254251,0.9993570466727134,1.0,0.6466969603036241,0.3106380064909453,0.0,0.0,0.0,0.34892448156376,0.0,0.8819975400740966,0.08646916070587354,0.5590272604148493,0.012144881530247708,1490,2669,5.709409522674769,2.064618262663784,10.718247920599948
150,546.7684182468976,628.5968509536841,9271425.983596727,9269004.293125745,2421.6904709819905,1491.9038716299222,1500.4290318135363,28.965162291450703,1210,1724.5015173147672,0.17307692307692307,0.023234235870815963,0.9990644354149314,1.0,0.646821067947394,0.3131058124127031,0.0,0.0,0.0,0.3454352367481224,0.0,0.9050969659013575,0.09495684609248775,0.5603010991422984,0.01046330335694266,1496,2682,5.686023781269894,2.0398428435118183,10.695525235008276
151,546.7840204812117,628.5988094141526,9271300.95119763,9268848.819055453,2452.1321421760026,1403.492380520618,1528.5247796144251,30.441671194012144,1213,5097.279573760925,0.17307692307692307,0.023339664195850898,0.9993914387544878,0.9983377813308671,0.646569240513342,0.3134878265761645,0.0,0.0,0.0,0.3419808843806411,0.0,0.5702403898092339,0.17071169636754774,0.568065305654219,0.008654658004258502,1507,2700,5.662733827861812,2.0153647293896766,10.672850721510057
152,546.6640058887175,628.6007384977139,9271321.761014821,9268838.823553434,2482.937461386561,1469.1230169809696,1448.313199791891,30.80531921055814,1185,1939.6704923359805,0.17073170731707318,0.023006178942329,0.9995302588756124,0.9994686265843827,0.6457412966211732,0.3159592616833007,0.0,0.0,0.0,0.33856107553683473,0.0,0.8524195006428091,0.10276052065924873,0.574102359169814,0.007474041180531629,1517,2716,5.63953927010289,1.9911803526370004,10.650224277980454
153,546.6846110821948,628.602638645022,9271345.038863469,9268840.814656602,2504.224206866824,1454.5597330785235,1431.281884430644,21.28674548026256,1201,3144.0282159150793,0.17073170731707318,0.02317139574061932,0.9991909782196158,0.9998134542802887,0.645586448324223,0.31619490976314846,0.0,0.0,0.0,0.33517546478146637,0.0,0.8679087061636481,0.1114874386605112,0.5785190091308949,0.004970637372261496,1523,2730,5.616439717252549,1.9672861884053565,10.627645802511134
154,546.696583856102,628.6045102901203,9271903.830257503,9269369.958131094,2533.8721264096166,1415.0152689083513,1371.060543161732,29.64791954279363,1191,2323.209649010926,0.17073170731707318,0.02342264499197468,0.9996479004130144,0.9999644348636981,0.6454544962678873,0.3151337975728803,0.0,0.0,0.0,0.3318237101336517,0.0,0.7951302591411227,0.13165555082368668,0.5802029065842248,0.0038912512281585885,1536,2750,5.593434780170682,1.9436787541444922,10.60511519340981
155,546.7479987021756,628.6063538605422,9271879.240600606,9269313.930836316,2565.309764288746,1426.295524730033,1450.8851816241877,31.43763787912926,1195,1794.1314043872555,0.16666666666666666,0.02327280486064906,0.9997113219102544,0.9999642605247947,0.6461379361649847,0.31606136071992763,0.0,0.0,0.0,0.3285054730323152,0.0,0.8535864889292253,0.07814520550883618,0.582753008087688,0.0023307910326944826,1539,2761,5.570524071311103,1.9203546090947583,10.582632349199782
156,546.7712062730878,628.6081697774077,9271875.330010813,9269282.730550386,2592.599460426618,1439.168196428982,1443.0787862209313,27.289696137871545,1232,1821.0787586949114,0.16666666666666666,0.023362779214413577,0.9992573176638457,1.0,0.645963569330605,0.31613711950365686,0.0,0.0,0.0,0.32522041830199205,0.0,0.900798189162615,0.09887158012201129,0.5831665385907068,0.00036897150764096925,1548,2780,5.547707204715013,1.897310353785621,10.560197168619478
157,546.7900545406873,628.6099584555203,9271924.311744334,9269305.771632286,2618.540112048154,1429.7897674719445,1380.808033954773,25.940651621535885,1206,4518.873055411221,0.16666666666666666,0.023312314320221104,0.9992093996887859,1.0,0.645830388243353,0.3162009187423329,0.0,0.0,0.0,0.32196821411897214,0.0,0.8710791272173757,0.12627465474142263,0.581584050211931,0.0,1562,2797,5.524983796004499,1.8745426295401937,10.537809550622004
158,546.836504779802,628.6117203034612,9271983.290114537,9269318.344379729,2664.9457348076835,1449.03413745425,1390.0557672503037,46.40562275953004,1202,3475.050982458847,0.1625615763546798,0.023301253469452367,0.999477885862069,1.0,0.64659826653427,0.31395391792247374,0.0,0.0,0.0,0.3187485319777824,0.0,0.9222440416273519,0.1298185082592849,0.5792668698468856,0.0,1568,2812,5.502353462376065,1.8520481179857113,10.515469394374685
159,546.9191592974079,628.613455723683,9271981.189815745,9269261.528205581,2719.66161016362,1382.9453071576083,1385.0456059493615,54.715875355936056,1199,5988.2693917891,0.15422885572139303,0.023204543883336683,0.9991978369372472,1.0,0.6460864090952083,0.31416697941247906,0.0,0.0,0.0,0.3155610466580046,0.0,0.8429960131435998,0.10644975580104593,0.5778886392003525,0.0,1572,2826,5.479815822594173,1.8298235405698828,10.49317659925861
160,546.8568534844821,628.6151651126015,9271991.302070636,9269221.350747477,2769.951323159137,1349.8844920331765,1339.772237140372,50.289712995516894,1187,1667.949223035551,0.1507537688442211,0.02348235961907367,0.9994372146570575,1.0,0.6458097685412738,0.3165835513633093,0.0,0.0,0.0,0.3124054361914245,0.0,0.8283906469351502,0.09927176324559087,0.5751891887722836,0.0,1581,2845,5.457370496984828,1.8078656580830441,10.470931064868182
161,546.8766339286557,628.6168488606861,9272455.862006214,9269640.964843407,2814.8971628078125,1333.2003143139987,1358.0945857438307,44.945839648676326,1181,5049.523013909131,0.1507537688442211,0.023087543625390495,0.9990598368407604,1.0,0.6456285288948742,0.31574337696818167,0.0,0.0,0.0,0.3092813818295103,0.0,0.8547207716709604,0.10983248274574668,0.5732009284410953,0.0,1587,2859,5.435017107429178,1.7861712701860475,10.448732691010662
162,546.9258673460332,628.6185073525496,9272427.05281011,9269563.057083828,2863.9957262818475,1318.3202347977729,1347.1294309001864,49.098563474034535,1179,3493.5591660186856,0.14646464646464646,0.02321613717414378,0.9996318056419441,1.0,0.6462275348152033,0.3133445808860291,0.0,0.0,0.0,0.3061885680112152,0.0,0.8557749359050696,0.12843190193469764,0.5691648896787566,0.0,1596,2874,5.412755277357148,1.764737214943815,10.42658137770572
163,546.936728352195,628.620140967035,9272448.679008447,9269542.736140395,2905.9428680504516,1330.6639991254433,1309.0378007892944,41.9471417686049,1172,1645.9692926408156,0.14646464646464646,0.023342250349431458,0.9994928600297832,1.0,0.6460818186417091,0.3135264180996611,0.0,0.0,0.0,0.303126682331103,0.0,0.8293709572080606,0.08472944294842842,0.5652843153307582,0.0,1606,2893,5.390584631741093,1.7435603683644891,10.404477025184983
164,546.9269220005622,628.6217500773032,9272431.763223985,9269478.90502787,2952.858196113396,1319.8955959681107,1336.8113804291957,46.915328062944745,1184,1617.4205714604034,0.14285714285714285,0.02341800352606294,0.9995263923494448,1.0,0.6455982028147472,0.31411355004077834,0.0,0.0,0.0,0.300095415507792,0.0,0.8559512762739364,0.09902529317234245,0.5608050484269224,0.0,1615,2912,5.368504797089481,1.7226376439441153,10.382419533891591
165,546.9752227144462,628.6233350509174,9272456.517698184,9269457.27963036,2999.238067823835,1313.5809067176876,1288.8264325156183,46.37987171044034,1169,1778.0982393844538,0.13846153846153847,0.023510855553199206,0.9991713649505283,1.0,0.6447856412070097,0.3152236985699295,0.0,0.0,0.0,0.29709446135271406,0.0,0.8010985118734334,0.1528233136177601,0.5566424412842156,0.0,1624,2923,5.346515401440603,1.701965992216786,10.36040880447974
166,546.9206634949395,628.6248962499274,9272508.324225089,9269472.131347481,3036.1928776081472,1306.3082720557898,1254.5017451537203,36.95480978431251,1158,4069.3376493160454,0.13471502590673576,0.023498704545056447,0.9993202161114304,1.0,0.6435397319697652,0.31659571354530947,0.0,0.0,0.0,0.29412351673918696,0.0,0.8849940161061751,0.0998858944160697,0.5597145639152816,0.014184279659805565,1634,2939,5.324616074356301,1.6815424003101846,10.33844473781424
167,546.9434096120981,628.6264340309522,9272499.902190005,9269423.78968614,3076.1125038661016,1294.7249196396097,1303.1469547221982,39.9196262579546,1160,2041.3555329576134,0.13471502590673576,0.023208102519959875,0.9994681226334206,1.0,0.6433547119035269,0.3167161981632578,0.0,0.0,0.0,0.2911822815717951,0.0,0.8310154375675597,0.11966126921973094,0.5609770942927998,0.011543184834563534,1640,2953,5.302806446915738,1.6613638915064624,10.316527234970074
168,546.886251853655,628.6279487452615,9273003.935808523,9269889.097832752,3114.8379757707917,1280.5402797683057,1240.7748966922018,38.72547190469045,1138,3538.2927370525044,0.13089005235602094,0.023503848180536694,0.9993930891592895,1.0,0.6433327233851824,0.317221706589099,0.0,0.0,0.0,0.28827045875607715,0.0,0.844055633375322,0.1016394339421785,0.5715942117287628,0.009786021574791614,1649,2973,5.281086151709171,1.6414275248083847,10.294656197231939
169,546.9070351942888,628.6294407388564,9272967.007218776,9269825.033003654,3141.9742151225464,1225.9755458873185,1262.9041356341625,27.136239351755215,1148,4928.693914950898,0.13089005235602094,0.02358566496843426,0.9990584158924429,1.0,0.6431472863262718,0.31721574464962643,0.0,0.0,0.0,0.28538775416851636,0.0,0.8215544766393601,0.10532797121139353,0.5779697665196329,0.006945913761406828,1657,2986,5.25945482283177,1.621730394510684,10.272831526093807
170,546.928508188176,628.6309103525472,9272908.631370757,9269744.633339144,3163.9980316125047,1201.4436689981455,1259.8195170208262,22.02381648995764,1111,1707.035115395765,0.13089005235602094,0.023440965920462305,0.9996770311797732,1.0,0.642949019779919,0.3173968405023295,0.0,0.0,0.0,0.28253387662683116,0.0,0.8483374777079145,0.11727821437335655,0.5827993167813825,0.005728263844713429,1664,3002,5.237912095877451,1.6022696297765557,10.251053123258488
171,546.9548520254968,628.6323579220327,9272866.02304029,9269678.961724943,3187.061315347825,1230.6829717637004,1273.29130222589,23.063283735320237,1136,1876.517888463424,0.13089005235602094,0.02324660277975134,0.9992002844254058,1.0,0.642753460925543,0.31750134659998275,0.0,0.0,0.0,0.2797085378605629,0.0,0.8451200149481073,0.11715418456471964,0.5852187483929209,0.004794356151953219,1672,3022,5.216457607932738,1.583042394219237,10.229320890637181
172,547.0032071620169,628.6337837779759,9272887.787836887,9269675.881388351,3211.906448536289,1223.2146674115718,1201.4498708163565,24.845133188463702,1122,4182.2250017199685,0.12631578947368421,0.023440250302776723,0.9992349002099504,1.0,0.6431834397871795,0.31845639325741537,0.0,0.0,0.0,0.2769114524819572,0.0,0.8957841356754375,0.10805143841680637,0.5870133266677403,0.003425505242770254,1686,3041,5.195090997570645,1.5640458854886061,10.207634730349032
173,547.0250515204344,628.63518824608,9272925.88940379,9269691.647291824,3234.242111966684,1251.902872083155,1213.8013051780533,22.335663430394785,1116,1961.3835440840242,0.12631578947368421,0.023170582392868077,0.9993512503719055,1.0,0.6430335661257262,0.31846087666171585,0.0,0.0,0.0,0.27414233795713766,0.0,0.9099203723118399,0.1010398952723265,0.5938918840317244,0.0018644891357450849,1696,3052,5.173811904844595,1.5452773348627429,10.185994544720693
174,547.0494373327027,628.6365716471624,9272930.816578962,9269674.297337353,3256.5192416109335,1242.6791144818412,1237.7519393112334,22.277129644249023,1141,1902.6284433049136,0.12631578947368421,0.023602190386600434,0.9996069456177199,1.0,0.6428659294533441,0.31838659534254843,0.0,0.0,0.0,0.27140091457756627,0.0,0.8761729416229105,0.10964269197095183,0.5982952230915842,0.0,1702,3065,5.152619971282352,1.52673400684439,10.164400236285886
